index,min_x,min_y,max_x,max_y,top_z,bottom_z,pos_x,pos_y,pos_z,mesh_index,flags,flags2,area_m2
16,-259.2678,-11.0713,-169.0633,52.3181,14.1032,-56.0375,-214.1655,20.6234,-20.9671,1,0,0,5718.0005
17,-207.8645,-3.0045,-132.4180,53.1333,-0.8068,-62.7425,-170.1413,25.0644,-31.7747,2,0,0,4235.3997
18,-242.7137,-20.1342,-160.4135,27.0208,-7.6915,-65.5881,-201.5636,3.4433,-36.6398,3,0,0,3880.8655
19,-261.0260,-22.1370,-132.7715,57.1890,16.3584,-73.8834,-196.8988,17.5260,-28.7625,4,0,0,10173.9200
20,-260.3775,-64.5921,-116.5734,65.3758,-26.2023,-64.1024,-188.4754,0.3918,-45.1523,0,0,0,18689.9249
21,-221.5000,-46.8209,-117.3820,53.7614,-28.7750,-62.3439,-169.4410,3.4703,-45.5594,1,0,0,10472.4195
22,-254.2529,-67.5251,-167.4374,18.1885,-29.1358,-60.9750,-210.8452,-24.6683,-45.0554,2,0,0,7441.2647
23,-243.3503,-13.4395,-150.8039,60.7935,-27.7037,-57.2068,-197.0771,23.6770,-42.4553,3,0,0,6870.0052
24,-263.8585,-66.5589,-116.1070,66.5882,-25.3015,-64.2431,-189.9827,0.0146,-44.7723,4,0,0,19672.6803
25,-5.9195,17.2155,-5.9132,17.2170,26.5064,26.4941,-5.9163,17.2163,26.5003,0,0,0,0.0000
26,-7.9284,18.0899,-7.9220,18.0956,26.6014,26.5890,-7.9252,18.0928,26.5952,0,0,0,0.0000
27,-8.5804,18.0270,-8.5736,18.0301,26.6176,26.6051,-8.5770,18.0286,26.6114,0,0,0,0.0000
28,-9.6325,17.1179,-9.6266,17.1251,26.6729,26.6602,-9.6295,17.1215,26.6666,0,0,0,0.0000
29,-9.7777,16.2315,-9.7737,16.2390,26.7171,26.7042,-9.7757,16.2352,26.7106,0,0,0,0.0000
30,-9.5839,16.0738,-9.5797,16.0784,26.7448,26.7324,-9.5818,16.0761,26.7386,0,0,0,0.0000
31,-65.6126,-10.2598,-65.4319,-10.2251,10.6019,10.5502,-65.5223,-10.2425,10.5761,0,0,2,0.0063
32,-65.6057,-3.5857,-65.4250,-3.5792,28.4936,28.4830,-65.5154,-3.5825,28.4883,0,0,2,0.0012
33,-65.6126,-4.1910,-65.4319,-4.1865,24.6021,24.5959,-65.5223,-4.1887,24.5990,0,0,2,0.0008
34,-65.6126,-4.3814,-65.4319,-4.3798,26.0102,26.0040,-65.5223,-4.3806,26.0071,0,0,2,0.0003
35,-65.6126,-2.5764,-65.4319,-2.5748,31.5232,31.5170,-65.5223,-2.5756,31.5201,0,0,2,0.0003
36,-65.6057,-1.8782,-65.4250,-1.8712,32.7808,32.7704,-65.5154,-1.8747,32.7756,0,0,2,0.0013
37,-65.6195,1.8541,-65.4388,1.8611,32.7808,32.7704,-65.5292,1.8576,32.7756,0,0,2,0.0013
38,-65.6126,2.5578,-65.4319,2.5593,31.5232,31.5170,-65.5223,2.5585,31.5201,0,0,2,0.0003
39,-65.6195,3.5621,-65.4388,3.5687,28.4936,28.4830,-65.5292,3.5654,28.4883,0,0,2,0.0012
40,-65.6126,4.3628,-65.4319,4.3643,26.0102,26.0040,-65.5223,4.3635,26.0071,0,0,2,0.0003
41,-65.6126,4.1695,-65.4319,4.1739,24.6021,24.5959,-65.5223,4.1717,24.5990,0,0,2,0.0008
42,-65.6126,10.4214,-65.4319,10.4573,10.8098,10.7573,-65.5223,10.4394,10.7835,0,0,2,0.0065
43,-65.6126,4.7287,-65.4319,4.7359,21.7027,21.6927,-65.5223,4.7323,21.6977,0,0,2,0.0013
44,-65.6126,-3.7294,-65.4319,-3.7273,21.7027,21.6927,-65.5223,-3.7284,21.6977,0,0,2,0.0004
45,-65.6126,-7.4080,-65.4319,-7.4059,28.9799,28.9229,-65.5223,-7.4070,28.9514,0,0,2,0.0004
46,-65.6126,-1.3602,-65.4319,-1.3558,36.2426,36.2365,-65.5223,-1.3580,36.2395,0,0,2,0.0008
47,-65.6126,-0.9009,-65.4319,-0.8988,34.9209,34.9189,-65.5223,-0.8999,34.9199,0,0,2,0.0004
48,-65.6126,-1.2215,-65.4319,-1.2194,38.2766,38.2630,-65.5223,-1.2204,38.2698,0,0,2,0.0004
49,-65.6126,1.2031,-65.4319,1.2053,38.2766,38.2630,-65.5223,1.2042,38.2698,0,0,2,0.0004
50,-65.6126,1.3396,-65.4319,1.3440,36.2426,36.2365,-65.5223,1.3418,36.2395,0,0,2,0.0008
51,-65.6126,0.8826,-65.4319,0.8847,34.9209,34.9189,-65.5223,0.8837,34.9199,0,0,2,0.0004
52,-65.6126,-16.3019,-65.4319,-16.2483,0.8515,0.7654,-65.5223,-16.2751,0.8085,0,0,2,0.0097
53,-65.6195,-7.3779,-65.4388,-7.3709,31.3463,31.3359,-65.5291,-7.3744,31.3411,0,0,2,0.0013
54,-65.6126,-8.3494,-65.4319,-8.3473,38.0346,38.0100,-65.5223,-8.3483,38.0223,0,0,2,0.0004
55,-65.6126,-10.5296,-65.4319,-10.5200,35.5638,35.5617,-65.5223,-10.5248,35.5627,0,0,2,0.0017
56,-65.6126,10.5679,-65.4319,10.5776,35.5638,35.5617,-65.5223,10.5727,35.5627,0,0,2,0.0017
57,-65.6126,8.3952,-65.4319,8.3973,38.0346,38.0100,-65.5223,8.3963,38.0223,0,0,2,0.0004
58,-65.6058,7.4188,-65.4250,7.4258,31.3463,31.3359,-65.5154,7.4223,31.3411,0,0,2,0.0013
59,-65.6126,7.4538,-65.4319,7.4560,28.9799,28.9229,-65.5223,7.4549,28.9514,0,0,2,0.0004
60,-65.6126,16.2963,-65.4319,16.3499,0.8515,0.7654,-65.5223,16.3231,0.8085,0,0,2,0.0097
61,-4.1540,17.8095,-4.1500,17.8139,26.4850,26.4726,-4.1520,17.8117,26.4788,0,0,0,0.0000
62,-7.7165,-17.8622,-7.7119,-17.8578,26.7662,26.7537,-7.7142,-17.8600,26.7600,0,0,0,0.0000
63,-8.1647,-18.1594,-8.1576,-18.1571,26.7475,26.7348,-8.1612,-18.1582,26.7411,0,0,0,0.0000
64,-8.8413,-18.0280,-8.8344,-18.0222,26.7133,26.7007,-8.8379,-18.0251,26.7070,0,0,0,0.0000
65,-9.7476,-16.9784,-9.7447,-16.9713,26.6383,26.6256,-9.7461,-16.9748,26.6320,0,0,0,0.0000
66,-9.8136,-16.3273,-9.8081,-16.3205,26.6015,26.5889,-9.8108,-16.3239,26.5952,0,0,0,0.0000
67,-5.9594,-17.3897,-5.9530,-17.3878,26.7662,26.7537,-5.9562,-17.3888,26.7600,0,0,0,0.0000
68,-13.4567,-5.2167,-13.3775,-5.1414,18.9642,18.9028,-13.4171,-5.1790,18.9335,0,0,0,0.0060
69,-5.0965,-14.2127,-3.8748,-12.9909,24.3506,24.2714,-4.4857,-13.6018,24.3110,0,0,0,1.4926
70,-4.8078,-12.3738,-4.1754,-11.7417,24.3237,24.2757,-4.4916,-12.0577,24.2997,0,0,0,0.3997
71,-4.4229,-14.2936,-3.2325,-13.1035,24.3548,24.2756,-3.8277,-13.6986,24.3152,0,0,0,1.4167
72,-5.1194,-15.0233,-3.2897,-13.1813,24.3857,24.2305,-4.2039,-14.1041,24.3164,0,0,0,3.3703
73,-5.1220,-15.0282,-3.2859,-13.1797,24.4023,24.2486,-4.2039,-14.1041,24.3164,1,0,0,3.3939
74,-5.9717,-14.2903,-4.3920,-12.5069,24.3857,24.2305,-5.1832,-13.4000,24.3164,0,0,0,2.8171
75,-5.9751,-14.2952,-4.3911,-12.5045,24.4023,24.2486,-5.1832,-13.4000,24.3164,1,0,0,2.8365
76,-5.2724,-13.0773,-4.2317,-12.0375,24.3663,24.2761,-4.7520,-12.5574,24.3212,0,0,0,1.0821
77,-4.9944,-13.5816,-4.1281,-12.7151,24.3343,24.2757,-4.5613,-13.1484,24.3050,0,0,0,0.7508
78,-2.2260,-13.9803,-2.0895,-13.8365,24.8477,24.7926,-2.1578,-13.9084,24.8202,0,0,0,0.0196
79,-2.0765,-13.7794,-1.9771,-13.6458,24.8457,24.7926,-2.0268,-13.7126,24.8192,0,0,0,0.0133
80,-1.9840,-13.7314,-1.9090,-13.6306,24.8329,24.7928,-1.9465,-13.6810,24.8128,0,0,0,0.0076
81,-2.1127,-13.7670,-1.9227,-13.5753,24.8313,24.7755,-2.0177,-13.6711,24.8034,0,0,2,0.0364
82,-2.1755,-13.8714,-1.9540,-13.6499,24.8458,24.7809,-2.0648,-13.7607,24.8133,0,0,2,0.0491
83,-2.0348,-13.6824,-1.8630,-13.5099,24.8255,24.7658,-1.9489,-13.5961,24.7956,0,0,2,0.0296
84,-2.1288,-13.7386,-1.9199,-13.5511,24.8321,24.7430,-2.0243,-13.6448,24.7876,0,0,2,0.0392
85,-2.1035,-13.8099,-1.8773,-13.5831,24.8420,24.7673,-1.9904,-13.6965,24.8046,0,0,2,0.0513
86,-2.1819,-13.7666,-1.9990,-13.5874,24.8539,24.6902,-2.0905,-13.6770,24.7721,0,0,2,0.0328
87,-1.9908,-13.6849,-1.8619,-13.5555,24.8231,24.7805,-1.9264,-13.6202,24.8018,0,0,2,0.0167
88,-1.9637,-13.6239,-1.8142,-13.4729,24.8257,24.7756,-1.8889,-13.5484,24.8007,0,0,0,0.0226
89,-2.1941,-13.7030,-1.9715,-13.6244,24.8539,24.6902,-2.0828,-13.6637,24.7721,0,0,2,0.0175
90,-2.2310,-13.7247,-2.0893,-13.5287,24.8111,24.6529,-2.1601,-13.6267,24.7320,0,0,0,0.0278
91,-2.1329,-13.6732,-2.0141,-13.5170,24.8137,24.6920,-2.0735,-13.5951,24.7528,0,0,0,0.0186
92,-2.0526,-13.6386,-1.9277,-13.5141,24.8111,24.7416,-1.9902,-13.5764,24.7763,0,0,2,0.0155
93,-2.2370,-13.5873,-2.0579,-13.4048,24.7646,24.6047,-2.1474,-13.4961,24.6846,0,0,2,0.0327
94,-2.1513,-13.6131,-1.9916,-13.4898,24.7894,24.6624,-2.0714,-13.5515,24.7259,0,0,0,0.0197
95,-2.1396,-13.8800,-2.0001,-13.7369,24.8596,24.7924,-2.0699,-13.8085,24.8260,0,0,0,0.0200
96,-2.2718,-14.0233,-2.1319,-13.8797,24.8331,24.7928,-2.2019,-13.9515,24.8130,0,0,0,0.0201
97,-2.1962,-14.0179,-2.0938,-13.9222,24.8393,24.7809,-2.1450,-13.9701,24.8101,0,0,0,0.0098
98,-2.3497,-14.1319,-2.1522,-13.9307,24.8347,24.7835,-2.2509,-14.0313,24.8091,0,0,2,0.0397
99,-2.1808,-13.9442,-1.9852,-13.8319,24.8309,24.7923,-2.0830,-13.8880,24.8116,0,0,2,0.0220
100,-2.0599,-13.9361,-2.0008,-13.7063,24.8319,24.7923,-2.0303,-13.8212,24.8121,0,0,2,0.0136
101,-2.1256,-13.9115,-2.0155,-13.7993,24.8397,24.7875,-2.0706,-13.8554,24.8136,0,0,0,0.0124
102,-2.1848,-14.0076,-2.0361,-13.8564,24.8275,24.7923,-2.1105,-13.9320,24.8099,0,0,2,0.0225
103,-1.9335,-13.5821,-1.7781,-13.4266,24.8197,24.7667,-1.8558,-13.5043,24.7932,0,0,2,0.0242
104,-1.9735,-13.6076,-1.8383,-13.4693,24.8398,24.7561,-1.9059,-13.5384,24.7979,0,0,2,0.0187
105,-2.0656,-13.5866,-1.9159,-13.5106,24.7968,24.7089,-1.9908,-13.5486,24.7528,0,0,0,0.0114
106,-1.9224,-13.6364,-1.8373,-13.5491,24.8209,24.7930,-1.8798,-13.5928,24.8070,0,0,0,0.0074
107,-1.9998,-13.8005,-1.8477,-13.6484,24.8196,24.7923,-1.9238,-13.7245,24.8060,0,0,2,0.0231
108,-2.1432,-13.9536,-1.9738,-13.7842,24.8257,24.7923,-2.0585,-13.8689,24.8090,0,0,2,0.0287
109,-1.9681,-13.6876,-1.8785,-13.5957,24.8224,24.7930,-1.9233,-13.6417,24.8077,0,0,0,0.0082
110,-2.4790,-13.3219,-2.2611,-13.1133,24.6031,24.4061,-2.3700,-13.2176,24.5046,0,0,2,0.0454
111,-2.5337,-13.0770,-2.4418,-12.9772,24.4170,24.3230,-2.4877,-13.0271,24.3700,0,0,2,0.0092
112,-2.5217,-13.1946,-2.3927,-13.0656,24.4842,24.3926,-2.4572,-13.1301,24.4384,0,0,2,0.0167
113,-2.2301,-12.7565,-2.0809,-12.6073,24.3861,24.3495,-2.1555,-12.6819,24.3678,0,0,0,0.0222
114,-2.4471,-12.9576,-2.3022,-12.8128,24.3852,24.3415,-2.3746,-12.8852,24.3633,0,0,0,0.0210
115,-2.1796,-12.7613,-2.0339,-12.6156,24.4536,24.3352,-2.1068,-12.6884,24.3944,0,0,0,0.0212
116,-2.0008,-12.5609,-1.8305,-12.4715,24.4456,24.3427,-1.9157,-12.5162,24.3942,0,0,2,0.0152
117,-1.9582,-12.2487,-1.8739,-12.1252,24.4139,24.3390,-1.9161,-12.1870,24.3765,0,0,2,0.0104
118,-2.8253,-13.0929,-2.5662,-13.0069,24.4056,24.3361,-2.6957,-13.0499,24.3709,0,0,2,0.0223
119,-1.1637,-12.6776,-1.1040,-12.5075,24.8159,24.7694,-1.1338,-12.5926,24.7926,0,0,2,0.0102
120,-1.2476,-12.7887,-1.1382,-12.6156,24.8092,24.7064,-1.1929,-12.7021,24.7578,0,0,0,0.0189
121,-1.1621,-12.8157,-1.0869,-12.6304,24.8202,24.7671,-1.1245,-12.7230,24.7936,0,0,2,0.0139
122,-2.5270,-13.3077,-2.3204,-13.0971,24.5699,24.3855,-2.4237,-13.2024,24.4777,0,0,2,0.0435
123,-2.6037,-13.1883,-2.4665,-13.0123,24.4666,24.3215,-2.5351,-13.1003,24.3940,0,0,0,0.0241
124,-2.5811,-13.1109,-2.3675,-12.8973,24.3938,24.3498,-2.4743,-13.0041,24.3718,0,0,2,0.0456
125,-2.6524,-13.1252,-2.5426,-13.0436,24.3943,24.3507,-2.5975,-13.0844,24.3725,0,0,0,0.0090
126,-2.5271,-13.1905,-2.3920,-13.0127,24.4812,24.3336,-2.4595,-13.1016,24.4074,0,0,0,0.0240
127,-3.0356,-13.2507,-2.8094,-13.0258,24.4021,24.3375,-2.9225,-13.1383,24.3698,0,0,2,0.0509
128,-1.2107,-12.7556,-1.1044,-12.6339,24.8275,24.7501,-1.1576,-12.6947,24.7888,0,0,2,0.0130
129,-1.3301,-12.7495,-1.1398,-12.6296,24.8075,24.6689,-1.2349,-12.6895,24.7382,0,0,2,0.0228
130,-1.3521,-12.9969,-1.1965,-12.8566,24.8114,24.7666,-1.2743,-12.9268,24.7890,0,0,0,0.0218
131,-1.2646,-12.9216,-1.0871,-12.7596,24.8180,24.7623,-1.1758,-12.8406,24.7901,0,0,0,0.0288
132,-1.3719,-12.8431,-1.1838,-12.7288,24.8047,24.6661,-1.2779,-12.7859,24.7354,0,0,0,0.0215
133,-1.2911,-12.8948,-1.1893,-12.7241,24.8074,24.7046,-1.2402,-12.8095,24.7560,0,0,2,0.0174
134,-2.3028,-12.8114,-2.1480,-12.6566,24.3909,24.3403,-2.2254,-12.7340,24.3656,0,0,2,0.0240
135,-2.2165,-12.7565,-2.1068,-12.6749,24.3943,24.3507,-2.1616,-12.7157,24.3725,0,0,0,0.0090
136,-2.1590,-12.6854,-2.0098,-12.5363,24.3861,24.3495,-2.0844,-12.6108,24.3678,0,0,2,0.0222
137,-2.0377,-12.5726,-1.9143,-12.4533,24.4123,24.3045,-1.9760,-12.5129,24.3584,0,0,0,0.0147
138,-1.9832,-12.4487,-1.8597,-12.3138,24.4129,24.3166,-1.9215,-12.3813,24.3648,0,0,2,0.0167
139,-1.9478,-12.3714,-1.9103,-12.1980,24.3855,24.3489,-1.9291,-12.2847,24.3672,0,0,0,0.0065
140,-1.9619,-12.4790,-1.7944,-12.3765,24.4456,24.3410,-1.8781,-12.4278,24.3933,0,0,0,0.0172
141,-1.9478,-12.1721,-1.9103,-11.9987,24.3855,24.3489,-1.9291,-12.0854,24.3672,0,0,0,0.0065
142,-1.9764,-12.5159,-1.8145,-12.4077,24.4449,24.3525,-1.8954,-12.4618,24.3987,0,0,2,0.0175
143,-2.0070,-12.5315,-1.8695,-12.3893,24.4409,24.3414,-1.9382,-12.4604,24.3912,0,0,0,0.0195
144,-1.9582,-12.0213,-1.8739,-11.8978,24.4139,24.3390,-1.9161,-11.9596,24.3765,0,0,2,0.0104
145,-1.9478,-11.9447,-1.9103,-11.7713,24.3855,24.3489,-1.9291,-11.8580,24.3672,0,0,0,0.0065
146,-1.9478,-12.1013,-1.9103,-11.9278,24.3855,24.3489,-1.9291,-12.0145,24.3672,0,0,0,0.0065
147,-1.9559,-11.9836,-1.8176,-11.9305,24.4386,24.3437,-1.8868,-11.9570,24.3911,0,0,0,0.0073
148,-1.9377,-12.2006,-1.8054,-12.1683,24.4435,24.3538,-1.8716,-12.1844,24.3986,0,0,0,0.0043
149,-1.9675,-12.2400,-1.8314,-12.2044,24.4315,24.3350,-1.8994,-12.2222,24.3833,0,0,2,0.0049
150,-1.2079,-11.9137,-1.1665,-11.7751,24.7882,24.7469,-1.1872,-11.8444,24.7675,0,0,0,0.0057
151,-1.2105,-12.1869,-1.1731,-12.0135,24.7892,24.7450,-1.1918,-12.1002,24.7671,0,0,0,0.0065
152,-1.2203,-11.6079,-1.1731,-11.4345,24.7928,24.7450,-1.1967,-11.5212,24.7689,0,0,0,0.0082
153,-1.2508,-11.6897,-1.1666,-11.5662,24.7974,24.7225,-1.2087,-11.6279,24.7599,0,0,0,0.0104
154,-1.2590,-11.5416,-1.1747,-11.4181,24.7917,24.7168,-1.2168,-11.4798,24.7542,0,0,0,0.0104
155,-1.2896,-12.8973,-1.1558,-12.7686,24.8136,24.7394,-1.2227,-12.8330,24.7765,0,0,0,0.0172
156,-2.0693,-12.5957,-1.9201,-12.4465,24.3861,24.3495,-1.9947,-12.5211,24.3678,0,0,2,0.0222
157,-1.9478,-12.4518,-1.9103,-12.2783,24.3855,24.3489,-1.9291,-12.3651,24.3672,0,0,0,0.0065
158,-2.0084,-12.5354,-1.9085,-12.3577,24.3887,24.3462,-1.9584,-12.4466,24.3675,0,0,2,0.0178
159,-1.9957,-12.5214,-1.8284,-12.4390,24.4382,24.3426,-1.9121,-12.4802,24.3904,0,0,2,0.0138
160,-1.9582,-11.3286,-1.8739,-11.2051,24.4139,24.3390,-1.9161,-11.2669,24.3765,0,0,2,0.0104
161,-1.9478,-11.2521,-1.9103,-11.0786,24.3855,24.3489,-1.9291,-11.1653,24.3672,0,0,0,0.0065
162,-1.9478,-11.4794,-1.9103,-11.3060,24.3855,24.3489,-1.9291,-11.3927,24.3672,0,0,0,0.0065
163,-1.9596,-10.9840,-1.8754,-10.8605,24.4129,24.3380,-1.9175,-10.9223,24.3754,0,0,0,0.0104
164,-1.9478,-10.8600,-1.9103,-10.6865,24.3855,24.3489,-1.9291,-10.7733,24.3672,0,0,0,0.0065
165,-1.9488,-11.1157,-1.9113,-10.9423,24.3855,24.3489,-1.9300,-11.0290,24.3672,0,0,0,0.0065
166,-1.9488,-10.7457,-1.9113,-10.5723,24.3855,24.3489,-1.9300,-10.6590,24.3672,0,0,0,0.0065
167,-1.9596,-10.6141,-1.8754,-10.4906,24.4129,24.3380,-1.9175,-10.5523,24.3754,0,0,0,0.0104
168,-1.9488,-10.1668,-1.9113,-9.9933,24.3855,24.3489,-1.9300,-10.0800,24.3672,0,0,0,0.0065
169,-1.9338,-10.0662,-1.8262,-9.9934,24.4425,24.3538,-1.8800,-10.0298,24.3982,0,0,2,0.0078
170,-2.0334,-10.0839,-1.8174,-9.8421,24.4610,24.3172,-1.9254,-9.9630,24.3891,0,0,0,0.0522
171,-1.9524,-10.4418,-1.9080,-10.2364,24.3922,24.3489,-1.9302,-10.3391,24.3706,0,0,0,0.0091
172,-1.9345,-10.1162,-1.7539,-9.9507,24.4804,24.3611,-1.8442,-10.0335,24.4208,0,0,2,0.0299
173,-1.2121,-11.3957,-1.1754,-11.2547,24.7825,24.7386,-1.1938,-11.3252,24.7605,0,0,0,0.0052
174,-1.2239,-11.1028,-1.1716,-10.9267,24.7968,24.7349,-1.1977,-11.0147,24.7659,0,0,0,0.0092
175,-1.3142,-10.9408,-1.1662,-10.9069,24.7911,24.6912,-1.2402,-10.9238,24.7411,0,0,2,0.0050
176,-1.4661,-10.8285,-1.3162,-10.7431,24.7044,24.6035,-1.3911,-10.7858,24.6540,0,0,2,0.0128
177,-1.1974,-10.9306,-1.1542,-10.7572,24.8030,24.7605,-1.1758,-10.8439,24.7818,0,0,2,0.0075
178,-1.6078,-11.1499,-1.5571,-10.9765,24.5865,24.5360,-1.5824,-11.0632,24.5612,0,0,0,0.0088
179,-1.2559,-10.3114,-1.1465,-10.1383,24.8023,24.6995,-1.2012,-10.2248,24.7509,0,0,2,0.0189
180,-1.1556,-10.3832,-1.0949,-10.2136,24.8284,24.7783,-1.1253,-10.2984,24.8033,0,0,2,0.0103
181,-1.2954,-10.2034,-1.1287,-10.0496,24.8240,24.7023,-1.2121,-10.1265,24.7631,0,0,2,0.0256
182,-1.1235,-10.2531,-1.0305,-9.9978,24.8446,24.7699,-1.0770,-10.1254,24.8073,0,0,0,0.0237
183,-1.2273,-10.3958,-1.1428,-10.1848,24.8067,24.7490,-1.1851,-10.2903,24.7778,0,0,2,0.0178
184,-1.3245,-10.2410,-1.2025,-10.0961,24.7693,24.6744,-1.2635,-10.1685,24.7218,0,0,2,0.0177
185,-1.1628,-10.6526,-1.1098,-10.4522,24.8238,24.7707,-1.1363,-10.5524,24.7973,0,0,0,0.0106
186,-1.1979,-10.7614,-1.1449,-10.5610,24.7943,24.7413,-1.1714,-10.6612,24.7678,0,0,0,0.0106
187,-1.9624,-10.0456,-1.8711,-9.9118,24.4184,24.3373,-1.9167,-9.9787,24.3779,0,0,0,0.0122
188,-1.2206,-11.4937,-1.1734,-11.3203,24.7918,24.7441,-1.1970,-11.4070,24.7680,0,0,0,0.0082
189,-1.2202,-10.8862,-1.1752,-10.7128,24.7855,24.7398,-1.1977,-10.7995,24.7626,0,0,2,0.0078
190,-1.2523,-10.9751,-1.1681,-10.8516,24.7964,24.7215,-1.2102,-10.9133,24.7589,0,0,2,0.0104
191,-1.6358,-11.0814,-1.5297,-10.9640,24.5957,24.5085,-1.5828,-11.0227,24.5521,0,0,2,0.0125
192,-1.2324,-10.2652,-1.1275,-10.1437,24.8235,24.7399,-1.1799,-10.2044,24.7817,0,0,0,0.0127
193,-1.1986,-10.3527,-1.0889,-10.2308,24.8424,24.7588,-1.1438,-10.2918,24.8006,0,0,0,0.0134
194,-1.4390,-10.1757,-1.2239,-10.0922,24.7672,24.6074,-1.3315,-10.1340,24.6873,0,0,0,0.0180
195,-1.1724,-10.2456,-1.1044,-10.0197,24.8348,24.7457,-1.1384,-10.1327,24.7902,0,0,0,0.0154
196,-1.1233,-10.2301,-0.9979,-10.1079,24.8356,24.7955,-1.0606,-10.1690,24.8155,0,0,2,0.0153
197,-1.1985,-10.6618,-1.1250,-10.5767,24.8149,24.7563,-1.1617,-10.6192,24.7856,0,0,0,0.0063
198,-1.1628,-10.7680,-1.1098,-10.5676,24.8238,24.7707,-1.1363,-10.6678,24.7973,0,0,2,0.0106
199,-1.1755,-10.4384,-1.0992,-10.2659,24.8282,24.7642,-1.1374,-10.3522,24.7962,0,0,0,0.0132
200,-1.1667,-10.3145,-1.0877,-10.1290,24.8282,24.7684,-1.1272,-10.2218,24.7983,0,0,0,0.0147
201,-1.1105,-10.3248,-1.0377,-10.2353,24.8276,24.7956,-1.0741,-10.2801,24.8116,0,0,2,0.0065
202,-1.3261,-10.2087,-1.1647,-10.1114,24.7989,24.6719,-1.2454,-10.1601,24.7354,0,0,2,0.0157
203,-1.2511,-10.1672,-1.0719,-9.9843,24.8566,24.6929,-1.1615,-10.0757,24.7748,0,0,0,0.0328
204,-1.1510,-10.2302,-1.0769,-10.0115,24.8340,24.7781,-1.1140,-10.1208,24.8061,0,0,0,0.0162
205,-1.1215,-10.2956,-1.0670,-10.1515,24.8258,24.7831,-1.0943,-10.2235,24.8044,0,0,0,0.0078
206,-1.1093,-10.2532,-1.0424,-10.1709,24.8250,24.7957,-1.0759,-10.2121,24.8103,0,0,2,0.0055
207,1.9798,-13.7868,2.0793,-13.6532,24.8464,24.7932,2.0296,-13.7200,24.8198,0,0,2,0.0133
208,1.9100,-13.7882,2.1305,-13.5657,24.8396,24.7747,2.0202,-13.6769,24.8071,0,0,0,0.0491
209,1.8827,-13.6860,2.0435,-13.5243,24.8164,24.7649,1.9631,-13.6052,24.7906,0,0,0,0.0260
210,1.9343,-13.7451,2.1252,-13.5546,24.8210,24.7415,2.0297,-13.6499,24.7813,0,0,0,0.0364
211,2.0018,-13.7739,2.1847,-13.5948,24.8546,24.6909,2.0932,-13.6843,24.7727,0,0,0,0.0328
212,1.7834,-13.6369,1.9831,-13.4335,24.8265,24.7670,1.8833,-13.5352,24.7967,0,0,0,0.0406
213,1.2144,-13.0271,1.3693,-12.8688,24.8102,24.7729,1.2919,-12.9479,24.7915,0,0,0,0.0245
214,1.8536,-13.7594,2.0186,-13.5945,24.8273,24.7910,1.9361,-13.6769,24.8091,0,0,0,0.0272
215,1.9686,-13.9029,2.1336,-13.7380,24.8273,24.7910,2.0511,-13.8204,24.8091,0,0,0,0.0272
216,1.7643,-13.7165,1.9587,-13.5182,24.8250,24.7738,1.8615,-13.6173,24.7994,0,0,0,0.0385
