x,y,z,motif
2.25,8.75,1.50,hauteur_libre
2.75,8.75,-4.47,hauteur_libre
2.75,8.75,-3.00,sous_dalle
2.75,8.75,-2.67,hauteur_libre
2.75,8.75,1.50,sous_dalle
5.75,8.75,-3.00,hauteur_libre
5.75,8.75,-0.80,hauteur_libre
6.25,8.75,0.10,hauteur_libre
6.75,8.75,0.10,hauteur_libre
6.75,8.75,1.41,sous_dalle
11.75,8.75,0.10,hauteur_libre
11.75,8.75,1.41,sous_dalle
12.25,8.75,0.10,hauteur_libre
12.75,8.75,0.16,hauteur_libre
12.75,8.75,1.39,hauteur_libre
13.75,8.75,-1.40,sous_dalle
14.25,8.75,-6.84,hauteur_libre
14.75,8.75,-6.84,hauteur_libre
15.25,8.75,-6.84,hauteur_libre
15.75,8.75,-6.84,hauteur_libre
16.25,8.75,-6.84,hauteur_libre
16.75,8.75,-6.84,hauteur_libre
17.25,8.75,-6.84,hauteur_libre
17.75,8.75,-6.84,hauteur_libre
18.25,8.75,-6.84,hauteur_libre
18.75,8.75,-6.84,hauteur_libre
19.25,8.75,-6.84,hauteur_libre
19.75,8.75,-6.84,hauteur_libre
20.25,8.75,-6.84,hauteur_libre
20.75,8.75,-6.84,hauteur_libre
21.25,8.75,-6.84,hauteur_libre
21.75,8.75,-6.84,hauteur_libre
22.25,8.75,-6.84,hauteur_libre
22.75,8.75,-6.84,hauteur_libre
23.25,8.75,-6.84,hauteur_libre
23.75,8.75,-6.84,hauteur_libre
24.25,8.75,-6.84,hauteur_libre
24.75,8.75,-6.84,hauteur_libre
25.25,8.75,-6.84,hauteur_libre
25.75,8.75,-6.84,hauteur_libre
26.25,8.75,-6.84,hauteur_libre
26.75,8.75,-6.84,hauteur_libre
27.25,8.75,-6.84,hauteur_libre
27.75,8.75,-6.84,hauteur_libre
28.25,8.75,-6.84,hauteur_libre
28.75,8.75,-6.84,hauteur_libre
29.25,8.75,-6.84,hauteur_libre
29.25,8.75,-1.41,hauteur_libre
29.75,8.75,-6.84,hauteur_libre
29.75,8.75,-5.95,hauteur_libre
29.75,8.75,-1.96,sous_dalle
29.75,8.75,-1.41,hauteur_libre
30.25,8.75,-6.84,hauteur_libre
30.25,8.75,-1.25,sous_dalle
30.75,8.75,-6.84,hauteur_libre
30.75,8.75,-5.95,hauteur_libre
30.75,8.75,-1.25,sous_dalle
31.25,8.75,-6.84,hauteur_libre
31.25,8.75,-5.95,hauteur_libre
31.25,8.75,-1.41,hauteur_libre
-5.25,9.25,-3.80,sous_dalle
-5.25,9.25,-3.19,hauteur_libre
-5.25,9.25,-0.62,sous_dalle
-5.25,9.25,-0.23,hauteur_libre
-4.75,9.25,-3.80,sous_dalle
-4.25,9.25,-3.80,sous_dalle
-3.75,9.25,-3.80,sous_dalle
-3.25,9.25,-3.80,sous_dalle
-2.75,9.25,-3.80,sous_dalle
-2.25,9.25,-3.80,sous_dalle
-1.75,9.25,-3.80,sous_dalle
-1.25,9.25,-3.80,sous_dalle
-0.75,9.25,1.57,hauteur_libre
-0.75,9.25,3.00,hauteur_libre
-0.25,9.25,1.57,hauteur_libre
-0.25,9.25,3.00,hauteur_libre
0.25,9.25,1.67,hauteur_libre
0.25,9.25,3.06,hauteur_libre
0.75,9.25,1.57,hauteur_libre
1.25,9.25,1.57,hauteur_libre
1.75,9.25,1.50,hauteur_libre
2.25,9.25,1.50,hauteur_libre
2.75,9.25,1.50,sous_dalle
3.25,9.25,1.50,sous_dalle
5.75,9.25,-3.00,hauteur_libre
5.75,9.25,-0.80,hauteur_libre
6.25,9.25,0.10,hauteur_libre
6.75,9.25,0.10,hauteur_libre
6.75,9.25,1.41,sous_dalle
7.25,9.25,0.00,hauteur_libre
7.75,9.25,0.00,hauteur_libre
11.75,9.25,0.10,hauteur_libre
11.75,9.25,1.41,sous_dalle
12.25,9.25,0.10,hauteur_libre
12.75,9.25,0.16,hauteur_libre
12.75,9.25,1.39,hauteur_libre
13.75,9.25,-1.40,sous_dalle
14.25,9.25,-6.84,hauteur_libre
14.75,9.25,-6.84,hauteur_libre
15.25,9.25,-6.84,hauteur_libre
15.75,9.25,-6.84,hauteur_libre
16.25,9.25,-6.84,hauteur_libre
16.75,9.25,-6.84,hauteur_libre
17.25,9.25,-6.84,hauteur_libre
17.75,9.25,-6.84,hauteur_libre
18.25,9.25,-6.84,hauteur_libre
18.75,9.25,-6.84,hauteur_libre
19.25,9.25,-6.84,hauteur_libre
19.75,9.25,-6.84,hauteur_libre
20.25,9.25,-6.84,hauteur_libre
20.75,9.25,-6.84,hauteur_libre
21.25,9.25,-6.84,hauteur_libre
21.75,9.25,-6.84,hauteur_libre
22.25,9.25,-6.84,hauteur_libre
22.75,9.25,-6.84,hauteur_libre
23.25,9.25,-6.84,hauteur_libre
23.75,9.25,-6.84,hauteur_libre
24.25,9.25,-6.84,hauteur_libre
24.75,9.25,-6.84,hauteur_libre
25.25,9.25,-6.84,hauteur_libre
25.75,9.25,-6.84,hauteur_libre
26.25,9.25,-6.84,hauteur_libre
26.75,9.25,-6.84,hauteur_libre
27.25,9.25,-6.84,hauteur_libre
27.75,9.25,-6.84,hauteur_libre
28.25,9.25,-6.84,hauteur_libre
28.75,9.25,-6.84,hauteur_libre
29.25,9.25,-6.84,hauteur_libre
29.25,9.25,-5.95,hauteur_libre
29.75,9.25,-6.84,hauteur_libre
29.75,9.25,-1.25,sous_dalle
30.25,9.25,-6.84,hauteur_libre
30.25,9.25,-5.95,hauteur_libre
30.25,9.25,-1.25,sous_dalle
30.75,9.25,-6.84,hauteur_libre
30.75,9.25,-5.95,hauteur_libre
30.75,9.25,-1.41,hauteur_libre
31.25,9.25,-7.18,sous_dalle
31.25,9.25,-6.84,hauteur_libre
31.25,9.25,-5.95,hauteur_libre
31.25,9.25,-2.40,hauteur_libre
31.25,9.25,-1.41,hauteur_libre
31.75,9.25,-6.84,hauteur_libre
31.75,9.25,-5.95,hauteur_libre
31.75,9.25,-1.41,hauteur_libre
-5.25,9.75,-3.80,sous_dalle
-5.25,9.75,-3.19,hauteur_libre
-5.25,9.75,-0.64,sous_dalle
-5.25,9.75,-0.23,hauteur_libre
-4.75,9.75,-3.80,sous_dalle
-4.25,9.75,-3.80,sous_dalle
-3.75,9.75,-3.80,sous_dalle
-3.25,9.75,-3.80,sous_dalle
-2.75,9.75,-3.80,sous_dalle
-2.25,9.75,-3.80,sous_dalle
-1.75,9.75,-3.80,sous_dalle
-1.25,9.75,-3.80,sous_dalle
-0.75,9.75,1.57,hauteur_libre
-0.75,9.75,3.00,hauteur_libre
-0.75,9.75,4.29,hauteur_libre
-0.25,9.75,1.57,hauteur_libre
-0.25,9.75,3.00,hauteur_libre
0.25,9.75,1.67,hauteur_libre
0.25,9.75,3.06,hauteur_libre
0.75,9.75,1.57,hauteur_libre
1.25,9.75,1.57,hauteur_libre
1.75,9.75,1.50,hauteur_libre
2.25,9.75,1.50,hauteur_libre
2.75,9.75,1.50,sous_dalle
5.75,9.75,-0.80,hauteur_libre
6.25,9.75,0.10,hauteur_libre
6.75,9.75,0.10,hauteur_libre
6.75,9.75,1.41,sous_dalle
7.25,9.75,0.00,hauteur_libre
7.75,9.75,0.00,hauteur_libre
11.75,9.75,0.00,hauteur_libre
12.25,9.75,0.00,hauteur_libre
12.75,9.75,0.00,hauteur_libre
13.75,9.75,-1.40,sous_dalle
14.25,9.75,-6.84,hauteur_libre
14.75,9.75,-6.84,hauteur_libre
15.25,9.75,-6.84,hauteur_libre
15.75,9.75,-6.84,hauteur_libre
16.25,9.75,-6.84,hauteur_libre
16.75,9.75,-6.84,hauteur_libre
17.25,9.75,-6.84,hauteur_libre
17.75,9.75,-6.84,hauteur_libre
18.25,9.75,-6.84,hauteur_libre
18.75,9.75,-6.84,hauteur_libre
19.25,9.75,-6.84,hauteur_libre
19.75,9.75,-6.84,hauteur_libre
20.25,9.75,-6.84,hauteur_libre
20.75,9.75,-6.84,hauteur_libre
21.25,9.75,-6.84,hauteur_libre
21.75,9.75,-6.84,hauteur_libre
22.25,9.75,-6.84,hauteur_libre
22.75,9.75,-6.84,hauteur_libre
23.25,9.75,-6.84,hauteur_libre
23.75,9.75,-6.84,hauteur_libre
24.25,9.75,-6.84,hauteur_libre
24.75,9.75,-6.84,hauteur_libre
25.25,9.75,-6.84,hauteur_libre
25.75,9.75,-6.84,hauteur_libre
26.25,9.75,-6.84,hauteur_libre
26.75,9.75,-6.84,hauteur_libre
27.25,9.75,-6.84,hauteur_libre
27.75,9.75,-6.84,hauteur_libre
28.25,9.75,-6.84,hauteur_libre
28.75,9.75,-6.84,hauteur_libre
29.25,9.75,-6.84,hauteur_libre
29.75,9.75,-6.84,hauteur_libre
29.75,9.75,-5.95,hauteur_libre
29.75,9.75,-1.55,hauteur_libre
30.25,9.75,-6.84,hauteur_libre
30.25,9.75,-1.41,hauteur_libre
30.75,9.75,-6.84,hauteur_libre
30.75,9.75,-1.98,sous_dalle
30.75,9.75,-1.41,hauteur_libre
31.25,9.75,-6.84,hauteur_libre
31.25,9.75,-2.22,hauteur_libre
31.25,9.75,-1.41,hauteur_libre
31.75,9.75,-7.18,sous_dalle
31.75,9.75,-6.84,sous_dalle
31.75,9.75,-5.95,hauteur_libre
31.75,9.75,-2.55,hauteur_libre
31.75,9.75,-1.41,hauteur_libre
32.25,9.75,-6.84,hauteur_libre
32.25,9.75,-5.95,hauteur_libre
32.25,9.75,-1.41,hauteur_libre
-7.25,10.25,-0.59,hauteur_libre
-6.75,10.25,-0.60,hauteur_libre
-5.25,10.25,-3.80,sous_dalle
-5.25,10.25,-3.19,hauteur_libre
-5.25,10.25,-0.62,sous_dalle
-5.25,10.25,-0.23,hauteur_libre
-4.75,10.25,-3.80,sous_dalle
-4.25,10.25,-3.80,sous_dalle
-3.75,10.25,-3.80,sous_dalle
-3.25,10.25,-3.80,sous_dalle
-2.75,10.25,-3.80,sous_dalle
-2.25,10.25,-3.80,sous_dalle
-1.75,10.25,-3.80,sous_dalle
-1.25,10.25,-3.80,sous_dalle
-0.75,10.25,1.57,hauteur_libre
-0.75,10.25,3.00,hauteur_libre
-0.25,10.25,1.57,hauteur_libre
-0.25,10.25,3.00,hauteur_libre
0.25,10.25,1.67,hauteur_libre
0.25,10.25,3.06,hauteur_libre
0.75,10.25,1.57,hauteur_libre
1.25,10.25,1.57,hauteur_libre
3.25,10.25,1.50,hauteur_libre
3.75,10.25,1.50,hauteur_libre
4.25,10.25,1.50,hauteur_libre
4.75,10.25,1.50,hauteur_libre
5.25,10.25,1.50,hauteur_libre
5.75,10.25,-0.80,hauteur_libre
6.25,10.25,0.10,hauteur_libre
6.75,10.25,0.10,hauteur_libre
6.75,10.25,1.41,sous_dalle
11.75,10.25,0.00,hauteur_libre
12.25,10.25,0.00,hauteur_libre
