x,y,z,motif
0.75,-27.25,3.15,hors_arene
0.75,-27.25,5.35,hors_arene
1.25,-27.25,3.15,hors_arene
1.25,-27.25,5.35,hors_arene
1.75,-27.25,3.15,hors_arene
1.75,-27.25,5.35,hors_arene
2.25,-27.25,3.15,hors_arene
2.25,-27.25,5.35,hors_arene
2.75,-27.25,3.15,hors_arene
2.75,-27.25,5.35,hors_arene
3.25,-27.25,3.15,hors_arene
3.25,-27.25,5.35,hors_arene
3.75,-27.25,3.15,hors_arene
3.75,-27.25,5.35,hors_arene
4.25,-27.25,3.15,hors_arene
4.25,-27.25,5.35,hors_arene
4.75,-27.25,3.15,hors_arene
4.75,-27.25,5.35,hors_arene
5.25,-27.25,3.15,hors_arene
5.25,-27.25,5.35,hors_arene
5.75,-27.25,3.15,hors_arene
5.75,-27.25,5.35,hors_arene
6.25,-27.25,3.15,hors_arene
6.25,-27.25,5.35,hors_arene
6.75,-27.25,3.15,hors_arene
6.75,-27.25,5.35,hors_arene
7.25,-27.25,3.15,hors_arene
7.25,-27.25,5.35,hors_arene
7.75,-27.25,3.15,hauteur_libre
7.75,-27.25,5.35,hors_arene
-7.75,-26.75,3.15,hors_arene
-7.75,-26.75,5.35,hors_arene
-7.25,-26.75,3.15,hors_arene
-7.25,-26.75,5.35,hors_arene
-6.75,-26.75,3.15,hors_arene
-6.75,-26.75,5.35,hors_arene
-6.25,-26.75,3.15,hors_arene
-6.25,-26.75,5.35,hors_arene
-5.75,-26.75,3.15,hors_arene
-5.75,-26.75,5.35,hors_arene
-5.25,-26.75,3.15,hors_arene
-5.25,-26.75,5.35,hors_arene
-4.75,-26.75,3.15,hors_arene
-4.75,-26.75,5.35,hors_arene
-4.25,-26.75,3.15,hors_arene
-4.25,-26.75,5.35,hors_arene
-3.75,-26.75,3.15,hors_arene
-3.75,-26.75,5.35,hors_arene
-3.25,-26.75,3.15,hors_arene
-3.25,-26.75,5.35,hors_arene
-2.75,-26.75,3.15,hors_arene
-2.75,-26.75,5.35,hors_arene
-2.25,-26.75,3.15,hors_arene
-2.25,-26.75,5.35,hors_arene
-1.75,-26.75,3.15,hors_arene
-1.75,-26.75,5.35,hors_arene
-1.25,-26.75,3.15,hors_arene
-1.25,-26.75,5.35,hors_arene
-0.75,-26.75,3.15,hors_arene
-0.75,-26.75,5.35,hors_arene
-0.25,-26.75,3.15,hors_arene
-0.25,-26.75,5.35,hors_arene
0.25,-26.75,3.15,hors_arene
0.25,-26.75,5.35,hors_arene
0.75,-26.75,3.15,hors_arene
0.75,-26.75,5.35,hors_arene
1.25,-26.75,3.15,hors_arene
1.25,-26.75,5.35,hors_arene
1.75,-26.75,3.15,hors_arene
1.75,-26.75,5.35,hors_arene
2.25,-26.75,3.15,hors_arene
2.25,-26.75,5.35,hors_arene
2.75,-26.75,3.15,hors_arene
2.75,-26.75,5.35,hors_arene
3.25,-26.75,3.15,hors_arene
3.25,-26.75,5.35,hors_arene
3.75,-26.75,3.15,hors_arene
3.75,-26.75,5.35,hors_arene
4.25,-26.75,3.15,hors_arene
4.25,-26.75,5.35,hors_arene
4.75,-26.75,3.15,hors_arene
4.75,-26.75,5.35,hors_arene
5.25,-26.75,3.15,hors_arene
5.25,-26.75,5.35,hors_arene
5.75,-26.75,3.15,hors_arene
5.75,-26.75,5.35,hors_arene
6.25,-26.75,3.15,hors_arene
6.25,-26.75,5.35,hors_arene
6.75,-26.75,3.15,hors_arene
6.75,-26.75,5.35,hors_arene
7.25,-26.75,3.15,hors_arene
7.25,-26.75,5.35,hors_arene
7.75,-26.75,3.15,hauteur_libre
7.75,-26.75,5.35,hors_arene
-7.75,-26.25,3.15,hors_arene
-7.25,-26.25,3.15,hors_arene
-7.25,-26.25,5.36,hors_arene
-6.75,-26.25,3.15,hors_arene
-6.75,-26.25,5.36,hors_arene
-6.25,-26.25,3.15,hauteur_libre
-6.25,-26.25,5.48,hors_arene
-5.75,-26.25,3.14,hauteur_libre
-5.75,-26.25,5.48,hors_arene
-5.25,-26.25,3.14,hauteur_libre
-5.25,-26.25,5.48,hors_arene
-4.75,-26.25,3.15,hauteur_libre
-4.75,-26.25,5.48,hors_arene
-4.25,-26.25,3.15,hors_arene
-4.25,-26.25,5.48,hors_arene
-3.75,-26.25,3.15,hors_arene
-3.75,-26.25,5.36,hors_arene
-3.25,-26.25,3.15,hors_arene
-3.25,-26.25,5.36,hors_arene
-2.75,-26.25,3.15,hauteur_libre
-2.75,-26.25,5.48,hors_arene
-2.25,-26.25,3.14,hauteur_libre
-2.25,-26.25,5.48,hors_arene
-1.75,-26.25,3.14,hauteur_libre
-1.75,-26.25,5.48,hors_arene
-1.25,-26.25,3.14,hauteur_libre
-1.25,-26.25,5.48,hors_arene
-0.75,-26.25,3.15,hors_arene
-0.75,-26.25,5.48,hors_arene
-0.25,-26.25,3.15,hors_arene
-0.25,-26.25,5.36,hors_arene
0.25,-26.25,3.15,hors_arene
0.25,-26.25,5.36,hors_arene
0.75,-26.25,3.15,hors_arene
0.75,-26.25,5.48,hors_arene
1.25,-26.25,3.14,hauteur_libre
1.25,-26.25,5.48,hors_arene
1.75,-26.25,3.14,hauteur_libre
1.75,-26.25,5.48,hors_arene
2.25,-26.25,3.14,hauteur_libre
2.25,-26.25,5.48,hors_arene
2.75,-26.25,3.15,hors_arene
2.75,-26.25,5.48,hors_arene
3.25,-26.25,3.15,hors_arene
3.25,-26.25,5.36,hors_arene
3.75,-26.25,3.15,hors_arene
3.75,-26.25,5.36,hors_arene
4.25,-26.25,3.15,hors_arene
4.25,-26.25,5.48,hors_arene
4.75,-26.25,3.15,hauteur_libre
4.75,-26.25,5.48,hors_arene
5.25,-26.25,3.14,hauteur_libre
5.25,-26.25,5.48,hors_arene
5.75,-26.25,3.14,hauteur_libre
5.75,-26.25,5.48,hors_arene
6.25,-26.25,3.15,hors_arene
6.25,-26.25,5.48,hors_arene
6.75,-26.25,3.15,hors_arene
6.75,-26.25,5.36,hors_arene
7.25,-26.25,3.15,hors_arene
7.25,-26.25,5.36,hors_arene
7.75,-26.25,3.15,hauteur_libre
-7.75,-25.75,3.15,hors_arene
-7.25,-25.75,3.15,hors_arene
-7.25,-25.75,5.83,hors_arene
-6.75,-25.75,3.15,hors_arene
-6.75,-25.75,5.48,sous_dalle
-6.75,-25.75,5.83,hors_arene
-6.25,-25.75,3.14,hauteur_libre
-6.25,-25.75,5.48,hors_arene
-5.75,-25.75,3.40,sous_dalle
-5.75,-25.75,4.25,sous_dalle
-5.75,-25.75,4.80,hors_arene
-5.25,-25.75,3.40,sous_dalle
-5.25,-25.75,4.25,sous_dalle
-5.25,-25.75,4.80,hors_arene
-4.75,-25.75,3.45,sous_dalle
-4.75,-25.75,4.30,sous_dalle
-4.75,-25.75,4.60,hauteur_libre
-4.25,-25.75,3.15,hors_arene
-4.25,-25.75,5.48,hors_arene
-3.75,-25.75,3.15,hors_arene
-3.75,-25.75,5.83,hors_arene
-3.25,-25.75,3.15,hors_arene
-3.25,-25.75,5.83,hors_arene
-2.75,-25.75,3.14,hauteur_libre
-2.75,-25.75,5.48,hors_arene
-2.25,-25.75,3.40,sous_dalle
-2.25,-25.75,4.25,sous_dalle
-2.25,-25.75,4.80,hors_arene
-1.75,-25.75,3.40,sous_dalle
-1.75,-25.75,4.25,sous_dalle
-1.75,-25.75,4.80,hors_arene
-1.25,-25.75,3.40,sous_dalle
-1.25,-25.75,3.97,sous_dalle
-1.25,-25.75,4.25,sous_dalle
-1.25,-25.75,4.75,sous_dalle
-1.25,-25.75,5.10,hors_arene
-0.75,-25.75,3.14,hors_arene
-0.75,-25.75,5.48,hors_arene
-0.25,-25.75,3.15,hors_arene
-0.25,-25.75,5.83,hors_arene
0.25,-25.75,3.15,hors_arene
0.25,-25.75,5.83,hors_arene
0.75,-25.75,3.14,hors_arene
0.75,-25.75,5.48,hors_arene
1.25,-25.75,3.40,sous_dalle
1.25,-25.75,3.97,sous_dalle
1.25,-25.75,4.25,sous_dalle
1.25,-25.75,4.75,sous_dalle
1.25,-25.75,5.10,hors_arene
1.75,-25.75,3.40,sous_dalle
1.75,-25.75,4.25,sous_dalle
1.75,-25.75,4.80,hors_arene
2.25,-25.75,3.40,sous_dalle
2.25,-25.75,4.25,sous_dalle
2.25,-25.75,4.80,hauteur_libre
2.75,-25.75,3.14,hors_arene
2.75,-25.75,5.48,hors_arene
3.25,-25.75,3.15,hors_arene
3.25,-25.75,5.83,hors_arene
3.75,-25.75,3.15,hors_arene
3.75,-25.75,5.83,hors_arene
4.25,-25.75,3.15,hors_arene
4.25,-25.75,5.48,hors_arene
4.75,-25.75,3.45,sous_dalle
4.75,-25.75,4.30,sous_dalle
4.75,-25.75,4.60,hors_arene
5.25,-25.75,3.40,sous_dalle
5.25,-25.75,4.25,sous_dalle
5.25,-25.75,4.80,hors_arene
5.75,-25.75,3.40,sous_dalle
5.75,-25.75,4.25,sous_dalle
5.75,-25.75,4.80,hors_arene
6.25,-25.75,3.14,hors_arene
6.25,-25.75,5.48,hors_arene
6.75,-25.75,3.15,hors_arene
6.75,-25.75,5.48,sous_dalle
6.75,-25.75,5.83,hors_arene
7.25,-25.75,3.15,hors_arene
7.25,-25.75,5.83,hors_arene
7.75,-25.75,3.15,hauteur_libre
-7.75,-25.25,3.15,hors_arene
-7.25,-25.25,3.15,hors_arene
-7.25,-25.25,5.83,hors_arene
-6.75,-25.25,3.15,hors_arene
-6.75,-25.25,5.48,sous_dalle
-6.75,-25.25,5.83,hors_arene
-6.25,-25.25,3.14,hauteur_libre
-6.25,-25.25,5.48,hors_arene
-5.75,-25.25,3.40,sous_dalle
-5.75,-25.25,4.25,sous_dalle
-5.75,-25.25,4.80,hors_arene
-5.25,-25.25,3.40,sous_dalle
-5.25,-25.25,4.25,sous_dalle
-5.25,-25.25,4.80,hors_arene
-4.75,-25.25,3.44,sous_dalle
-4.75,-25.25,4.30,sous_dalle
-4.75,-25.25,4.60,hauteur_libre
-4.25,-25.25,3.15,hors_arene
-4.25,-25.25,5.48,hors_arene
-3.75,-25.25,3.15,hors_arene
-3.75,-25.25,5.83,hors_arene
-3.25,-25.25,3.15,hors_arene
-3.25,-25.25,5.83,hors_arene
-2.75,-25.25,3.14,hauteur_libre
-2.75,-25.25,5.48,hors_arene
-2.25,-25.25,3.40,sous_dalle
-2.25,-25.25,4.25,sous_dalle
-2.25,-25.25,4.80,hors_arene
-1.75,-25.25,3.40,sous_dalle
-1.75,-25.25,4.25,sous_dalle
-1.75,-25.25,4.80,hors_arene
-1.25,-25.25,3.40,sous_dalle
-1.25,-25.25,3.97,sous_dalle
-1.25,-25.25,4.25,sous_dalle
-1.25,-25.25,4.70,hauteur_libre
-0.75,-25.25,3.14,hors_arene
-0.75,-25.25,5.48,hors_arene
-0.25,-25.25,3.15,hors_arene
-0.25,-25.25,5.83,hors_arene
0.25,-25.25,3.15,hors_arene
0.25,-25.25,5.83,hors_arene
0.75,-25.25,3.14,hors_arene
0.75,-25.25,5.48,hors_arene
1.25,-25.25,3.40,sous_dalle
1.25,-25.25,3.97,sous_dalle
1.25,-25.25,4.25,sous_dalle
1.25,-25.25,4.70,hors_arene
1.75,-25.25,3.40,sous_dalle
1.75,-25.25,4.25,sous_dalle
1.75,-25.25,4.80,hors_arene
2.25,-25.25,3.40,sous_dalle
2.25,-25.25,4.25,sous_dalle
2.25,-25.25,4.80,hauteur_libre
2.75,-25.25,3.14,hors_arene
2.75,-25.25,5.48,hors_arene
3.25,-25.25,3.15,hors_arene
3.25,-25.25,5.83,hors_arene
3.75,-25.25,3.15,hors_arene
3.75,-25.25,5.83,hors_arene
4.25,-25.25,3.15,hors_arene
4.25,-25.25,5.48,hors_arene
4.75,-25.25,3.44,sous_dalle
4.75,-25.25,4.30,sous_dalle
4.75,-25.25,4.60,hors_arene
5.25,-25.25,3.40,sous_dalle
5.25,-25.25,4.25,sous_dalle
5.25,-25.25,4.80,hors_arene
5.75,-25.25,3.40,sous_dalle
5.75,-25.25,4.25,sous_dalle
5.75,-25.25,4.80,hors_arene
6.25,-25.25,3.14,hors_arene
6.25,-25.25,5.48,hors_arene
6.75,-25.25,3.15,hors_arene
6.75,-25.25,5.48,sous_dalle
6.75,-25.25,5.83,hors_arene
7.25,-25.25,3.15,hors_arene
7.25,-25.25,5.83,hors_arene
7.75,-25.25,3.15,hauteur_libre
-7.75,-24.75,3.15,hors_arene
-7.25,-24.75,3.15,hors_arene
-7.25,-24.75,5.83,hors_arene
-6.75,-24.75,3.15,hors_arene
-6.75,-24.75,5.48,sous_dalle
-6.75,-24.75,5.83,hors_arene
-6.25,-24.75,3.14,hauteur_libre
-6.25,-24.75,5.48,hors_arene
-5.75,-24.75,3.40,sous_dalle
-5.75,-24.75,4.25,sous_dalle
-5.75,-24.75,4.80,hors_arene
-5.25,-24.75,3.40,sous_dalle
-5.25,-24.75,4.25,sous_dalle
-5.25,-24.75,4.80,hors_arene
-4.75,-24.75,3.15,sous_dalle
-4.75,-24.75,3.44,sous_dalle
-4.75,-24.75,4.30,sous_dalle
-4.75,-24.75,4.60,hauteur_libre
-4.25,-24.75,3.15,hors_arene
-4.25,-24.75,5.48,hors_arene
-3.75,-24.75,3.15,hors_arene
-3.75,-24.75,5.83,hors_arene
-3.25,-24.75,3.15,hors_arene
-3.25,-24.75,5.83,hors_arene
-2.75,-24.75,3.14,hauteur_libre
-2.75,-24.75,5.48,hors_arene
-2.25,-24.75,3.40,sous_dalle
-2.25,-24.75,4.25,sous_dalle
-2.25,-24.75,4.80,hors_arene
-1.75,-24.75,3.40,sous_dalle
-1.75,-24.75,4.25,sous_dalle
-1.75,-24.75,4.80,hors_arene
-1.25,-24.75,3.40,sous_dalle
-1.25,-24.75,3.97,sous_dalle
-1.25,-24.75,4.25,sous_dalle
-1.25,-24.75,4.70,hauteur_libre
-0.75,-24.75,3.14,hors_arene
-0.75,-24.75,5.48,hors_arene
-0.25,-24.75,3.15,hors_arene
-0.25,-24.75,5.83,hors_arene
0.25,-24.75,3.15,hors_arene
0.25,-24.75,5.83,hors_arene
0.75,-24.75,3.14,hors_arene
0.75,-24.75,5.48,hors_arene
1.25,-24.75,3.40,sous_dalle
1.25,-24.75,3.97,sous_dalle
1.25,-24.75,4.25,sous_dalle
1.25,-24.75,4.70,hors_arene
1.75,-24.75,3.40,sous_dalle
1.75,-24.75,4.25,sous_dalle
1.75,-24.75,4.80,hors_arene
2.25,-24.75,3.40,sous_dalle
2.25,-24.75,4.25,sous_dalle
2.25,-24.75,4.80,hauteur_libre
2.75,-24.75,3.14,hors_arene
2.75,-24.75,5.48,hors_arene
3.25,-24.75,3.15,hors_arene
3.25,-24.75,5.83,hors_arene
3.75,-24.75,3.15,hors_arene
3.75,-24.75,5.83,hors_arene
4.25,-24.75,3.15,hors_arene
4.25,-24.75,5.48,hors_arene
4.75,-24.75,3.44,sous_dalle
4.75,-24.75,4.30,sous_dalle
4.75,-24.75,4.60,hors_arene
5.25,-24.75,3.40,sous_dalle
5.25,-24.75,4.25,sous_dalle
5.25,-24.75,4.80,hors_arene
5.75,-24.75,3.40,sous_dalle
5.75,-24.75,4.25,sous_dalle
5.75,-24.75,4.80,hors_arene
6.25,-24.75,3.14,hors_arene
6.25,-24.75,5.48,hors_arene
6.75,-24.75,3.15,hors_arene
6.75,-24.75,5.48,sous_dalle
6.75,-24.75,5.83,hors_arene
7.25,-24.75,3.15,hors_arene
7.25,-24.75,5.83,hors_arene
7.75,-24.75,3.15,hauteur_libre
-7.75,-24.25,3.15,hors_arene
-7.25,-24.25,3.15,hors_arene
-7.25,-24.25,5.83,hors_arene
-6.75,-24.25,3.15,hors_arene
-6.75,-24.25,5.48,sous_dalle
-6.75,-24.25,5.83,hors_arene
-6.25,-24.25,3.14,hauteur_libre
-6.25,-24.25,5.48,hors_arene
-5.75,-24.25,3.40,sous_dalle
-5.75,-24.25,4.25,sous_dalle
-5.75,-24.25,4.80,hors_arene
-5.25,-24.25,3.40,sous_dalle
-5.25,-24.25,4.25,sous_dalle
-5.25,-24.25,4.80,hors_arene
-4.75,-24.25,3.15,sous_dalle
-4.75,-24.25,3.44,sous_dalle
-4.75,-24.25,4.30,sous_dalle
-4.75,-24.25,4.60,hauteur_libre
-4.25,-24.25,3.15,hors_arene
-4.25,-24.25,5.48,hors_arene
-3.75,-24.25,3.15,hors_arene
-3.75,-24.25,5.83,hors_arene
-3.25,-24.25,3.15,hors_arene
-3.25,-24.25,5.83,hors_arene
-2.75,-24.25,3.14,hauteur_libre
-2.75,-24.25,5.48,hors_arene
-2.25,-24.25,3.40,sous_dalle
-2.25,-24.25,4.25,sous_dalle
-2.25,-24.25,4.80,hors_arene
-1.75,-24.25,3.40,sous_dalle
-1.75,-24.25,4.25,sous_dalle
-1.75,-24.25,4.80,hors_arene
-1.25,-24.25,3.40,sous_dalle
-1.25,-24.25,3.97,sous_dalle
-1.25,-24.25,4.25,sous_dalle
-1.25,-24.25,4.70,hauteur_libre
-0.75,-24.25,3.14,hors_arene
-0.75,-24.25,5.48,hors_arene
-0.25,-24.25,3.15,hors_arene
-0.25,-24.25,5.83,hors_arene
0.25,-24.25,3.15,hors_arene
0.25,-24.25,5.83,hors_arene
0.75,-24.25,3.14,hors_arene
0.75,-24.25,5.48,hors_arene
1.25,-24.25,3.40,sous_dalle
1.25,-24.25,3.97,sous_dalle
1.25,-24.25,4.25,sous_dalle
1.25,-24.25,4.70,hors_arene
1.75,-24.25,3.40,sous_dalle
1.75,-24.25,4.25,sous_dalle
1.75,-24.25,4.80,hors_arene
2.25,-24.25,3.40,sous_dalle
2.25,-24.25,4.25,sous_dalle
2.25,-24.25,4.80,hauteur_libre
2.75,-24.25,3.14,hors_arene
2.75,-24.25,5.48,hors_arene
3.25,-24.25,3.15,hors_arene
3.25,-24.25,5.83,hors_arene
3.75,-24.25,3.15,hors_arene
3.75,-24.25,5.83,hors_arene
4.25,-24.25,3.15,hors_arene
4.25,-24.25,5.48,hors_arene
4.75,-24.25,3.44,sous_dalle
4.75,-24.25,4.30,sous_dalle
4.75,-24.25,4.60,hors_arene
5.25,-24.25,3.40,sous_dalle
5.25,-24.25,4.25,sous_dalle
5.25,-24.25,4.80,hors_arene
5.75,-24.25,3.40,sous_dalle
5.75,-24.25,4.25,sous_dalle
5.75,-24.25,4.80,hors_arene
6.25,-24.25,3.14,hors_arene
6.25,-24.25,5.48,hors_arene
6.75,-24.25,3.15,hors_arene
6.75,-24.25,5.48,sous_dalle
6.75,-24.25,5.83,hors_arene
7.25,-24.25,3.15,hors_arene
7.25,-24.25,5.83,hors_arene
7.75,-24.25,3.15,hauteur_libre
-7.75,-23.75,3.15,hors_arene
-7.25,-23.75,3.15,hors_arene
-7.25,-23.75,5.83,hors_arene
-6.75,-23.75,3.15,hors_arene
-6.75,-23.75,5.48,sous_dalle
-6.75,-23.75,5.83,hors_arene
-6.25,-23.75,3.14,hauteur_libre
-6.25,-23.75,5.48,hors_arene
-5.75,-23.75,3.40,sous_dalle
-5.75,-23.75,4.25,sous_dalle
-5.75,-23.75,4.80,hors_arene
-5.25,-23.75,3.40,sous_dalle
-5.25,-23.75,4.25,sous_dalle
-5.25,-23.75,4.80,hors_arene
-4.75,-23.75,3.15,sous_dalle
-4.75,-23.75,3.44,sous_dalle
-4.75,-23.75,4.30,sous_dalle
-4.75,-23.75,4.60,hauteur_libre
-4.25,-23.75,3.15,hors_arene
-4.25,-23.75,5.48,hors_arene
-3.75,-23.75,3.15,hors_arene
-3.75,-23.75,5.83,hors_arene
-3.25,-23.75,3.15,hors_arene
-3.25,-23.75,5.83,hors_arene
-2.75,-23.75,3.14,hauteur_libre
-2.75,-23.75,5.48,hors_arene
-2.25,-23.75,3.40,sous_dalle
-2.25,-23.75,4.25,sous_dalle
-2.25,-23.75,4.80,hors_arene
-1.75,-23.75,3.40,sous_dalle
-1.75,-23.75,4.25,sous_dalle
-1.75,-23.75,4.80,hors_arene
-1.25,-23.75,3.40,sous_dalle
-1.25,-23.75,3.97,sous_dalle
-1.25,-23.75,4.25,sous_dalle
-1.25,-23.75,4.70,hauteur_libre
-0.75,-23.75,3.14,hors_arene
-0.75,-23.75,5.48,hors_arene
-0.25,-23.75,3.15,hors_arene
-0.25,-23.75,5.83,hors_arene
0.25,-23.75,3.15,hors_arene
0.25,-23.75,5.83,hors_arene
0.75,-23.75,3.14,hors_arene
0.75,-23.75,5.48,hors_arene
1.25,-23.75,3.40,sous_dalle
1.25,-23.75,3.97,sous_dalle
1.25,-23.75,4.25,sous_dalle
1.25,-23.75,4.70,hors_arene
1.75,-23.75,3.40,sous_dalle
1.75,-23.75,4.25,sous_dalle
1.75,-23.75,4.80,hors_arene
2.25,-23.75,3.40,sous_dalle
2.25,-23.75,4.25,sous_dalle
2.25,-23.75,4.80,hauteur_libre
2.75,-23.75,3.14,hors_arene
2.75,-23.75,5.48,hors_arene
3.25,-23.75,3.15,hors_arene
3.25,-23.75,5.83,hors_arene
3.75,-23.75,3.15,hors_arene
3.75,-23.75,5.83,hors_arene
4.25,-23.75,3.15,hors_arene
4.25,-23.75,5.48,hors_arene
4.75,-23.75,3.44,sous_dalle
4.75,-23.75,4.30,sous_dalle
4.75,-23.75,4.60,hors_arene
5.25,-23.75,3.40,sous_dalle
5.25,-23.75,4.25,sous_dalle
5.25,-23.75,4.80,hors_arene
5.75,-23.75,3.40,sous_dalle
5.75,-23.75,4.25,sous_dalle
5.75,-23.75,4.80,hors_arene
6.25,-23.75,3.14,hors_arene
6.25,-23.75,5.48,hors_arene
6.75,-23.75,3.15,hors_arene
6.75,-23.75,5.48,sous_dalle
6.75,-23.75,5.83,hors_arene
7.25,-23.75,3.15,hors_arene
7.25,-23.75,5.83,hors_arene
7.75,-23.75,3.15,hauteur_libre
-7.75,-23.25,3.15,hors_arene
-7.25,-23.25,3.15,hors_arene
-7.25,-23.25,5.83,hors_arene
-6.75,-23.25,3.15,hors_arene
-6.75,-23.25,5.48,sous_dalle
-6.75,-23.25,5.83,hors_arene
-6.25,-23.25,3.14,hauteur_libre
-6.25,-23.25,5.48,hors_arene
-5.75,-23.25,3.40,sous_dalle
-5.75,-23.25,4.25,sous_dalle
-5.75,-23.25,4.80,hors_arene
-5.25,-23.25,3.40,sous_dalle
-5.25,-23.25,4.25,sous_dalle
-5.25,-23.25,4.80,hors_arene
-4.75,-23.25,3.15,sous_dalle
-4.75,-23.25,3.67,sous_dalle
-4.75,-23.25,3.97,sous_dalle
-4.75,-23.25,4.30,sous_dalle
-4.75,-23.25,4.60,hauteur_libre
-4.25,-23.25,3.15,hors_arene
-4.25,-23.25,5.48,hors_arene
-3.75,-23.25,3.15,hors_arene
-3.75,-23.25,5.83,hors_arene
-3.25,-23.25,3.15,hors_arene
-3.25,-23.25,5.83,hors_arene
-2.75,-23.25,3.14,hauteur_libre
-2.75,-23.25,5.48,hors_arene
-2.25,-23.25,3.40,sous_dalle
-2.25,-23.25,4.25,sous_dalle
-2.25,-23.25,4.80,hors_arene
-1.75,-23.25,3.40,sous_dalle
-1.75,-23.25,4.25,sous_dalle
-1.75,-23.25,4.80,hors_arene
-1.25,-23.25,3.40,sous_dalle
-1.25,-23.25,3.97,sous_dalle
-1.25,-23.25,4.25,sous_dalle
-1.25,-23.25,4.70,hauteur_libre
-0.75,-23.25,3.14,hors_arene
-0.75,-23.25,5.48,hors_arene
-0.25,-23.25,3.15,hors_arene
-0.25,-23.25,5.83,hors_arene
0.25,-23.25,3.15,hors_arene
0.25,-23.25,5.83,hors_arene
0.75,-23.25,3.54,hors_arene
0.75,-23.25,5.48,hors_arene
1.25,-23.25,3.40,sous_dalle
1.25,-23.25,3.97,sous_dalle
1.25,-23.25,4.25,sous_dalle
1.25,-23.25,4.70,hors_arene
1.75,-23.25,3.40,sous_dalle
1.75,-23.25,4.25,sous_dalle
1.75,-23.25,4.80,hors_arene
