x,y,z,motif
10.25,-18.75,6.93,hors_arene
10.75,-18.75,6.93,hors_arene
11.25,-18.75,6.93,hauteur_libre
11.25,-18.75,7.90,hauteur_libre
11.25,-18.75,8.88,hors_arene
11.75,-18.75,6.93,hauteur_libre
11.75,-18.75,7.81,hauteur_libre
11.75,-18.75,8.97,hors_arene
12.25,-18.75,6.93,hors_arene
12.75,-18.75,6.93,hors_arene
13.25,-18.75,6.93,hors_arene
13.75,-18.75,6.93,hors_arene
14.25,-18.75,6.93,hors_arene
14.75,-18.75,6.93,hors_arene
15.25,-18.75,6.93,hors_arene
15.75,-18.75,6.93,hors_arene
16.25,-18.75,6.93,hors_arene
16.75,-18.75,6.93,hors_arene
17.25,-18.75,6.93,hors_arene
17.75,-18.75,6.93,hors_arene
18.25,-18.75,6.47,sous_dalle
18.25,-18.75,6.93,hors_arene
18.75,-18.75,6.47,sous_dalle
18.75,-18.75,6.93,hors_arene
19.25,-18.75,6.47,sous_dalle
19.25,-18.75,6.93,hors_arene
19.75,-18.75,6.47,sous_dalle
19.75,-18.75,6.93,hors_arene
20.25,-18.75,6.47,sous_dalle
20.25,-18.75,6.93,hors_arene
20.75,-18.75,6.47,sous_dalle
20.75,-18.75,6.93,hors_arene
21.25,-18.75,6.47,sous_dalle
21.25,-18.75,6.93,hors_arene
21.75,-18.75,6.47,sous_dalle
21.75,-18.75,6.93,hors_arene
22.25,-18.75,6.47,sous_dalle
22.25,-18.75,6.93,hors_arene
22.75,-18.75,6.47,sous_dalle
22.75,-18.75,6.93,hors_arene
23.25,-18.75,6.47,sous_dalle
23.25,-18.75,6.93,hors_arene
23.75,-18.75,6.47,sous_dalle
23.75,-18.75,6.93,hors_arene
24.25,-18.75,6.47,sous_dalle
24.25,-18.75,6.93,hors_arene
24.75,-18.75,6.47,sous_dalle
24.75,-18.75,6.93,hors_arene
25.25,-18.75,6.93,hors_arene
25.75,-18.75,6.93,hors_arene
26.25,-18.75,6.93,hors_arene
26.75,-18.75,6.93,hors_arene
27.25,-18.75,6.93,hors_arene
27.75,-18.75,6.93,hors_arene
28.25,-18.75,6.93,hors_arene
28.75,-18.75,6.93,hors_arene
29.75,-18.75,0.74,hauteur_libre
29.75,-18.75,1.94,hors_arene
-6.75,-18.25,6.93,hors_arene
-6.25,-18.25,6.93,hors_arene
-5.75,-18.25,6.93,hors_arene
-5.25,-18.25,6.93,hors_arene
-4.75,-18.25,6.93,hors_arene
-4.25,-18.25,6.93,hors_arene
-3.75,-18.25,6.93,hors_arene
-3.25,-18.25,6.93,hors_arene
-2.75,-18.25,6.93,hors_arene
-2.25,-18.25,6.93,hors_arene
-1.75,-18.25,6.93,hors_arene
-1.25,-18.25,6.93,hors_arene
-0.75,-18.25,6.93,hors_arene
-0.25,-18.25,6.93,hors_arene
0.25,-18.25,6.93,hors_arene
0.75,-18.25,6.93,hors_arene
1.25,-18.25,6.93,hors_arene
1.75,-18.25,6.93,hors_arene
2.25,-18.25,6.93,hors_arene
2.75,-18.25,6.93,hors_arene
3.25,-18.25,6.93,hors_arene
3.75,-18.25,6.93,hors_arene
4.25,-18.25,6.93,hors_arene
4.75,-18.25,6.93,hors_arene
5.25,-18.25,6.93,hors_arene
5.75,-18.25,6.93,hors_arene
6.25,-18.25,6.93,hors_arene
6.75,-18.25,6.93,hors_arene
7.25,-18.25,6.93,hors_arene
7.75,-18.25,6.93,hors_arene
8.25,-18.25,6.93,hors_arene
8.75,-18.25,6.93,hors_arene
9.25,-18.25,6.93,hors_arene
9.75,-18.25,6.93,hors_arene
10.25,-18.25,6.93,hors_arene
10.75,-18.25,6.93,hors_arene
11.25,-18.25,6.93,hauteur_libre
11.25,-18.25,7.90,hauteur_libre
11.25,-18.25,8.88,hors_arene
11.75,-18.25,6.93,hauteur_libre
11.75,-18.25,7.81,hauteur_libre
11.75,-18.25,8.97,hors_arene
12.25,-18.25,6.93,hors_arene
12.75,-18.25,6.93,hors_arene
13.25,-18.25,6.93,hors_arene
13.75,-18.25,6.93,hors_arene
14.25,-18.25,6.93,hors_arene
14.75,-18.25,6.93,hors_arene
15.25,-18.25,6.93,hors_arene
15.75,-18.25,6.93,hors_arene
16.25,-18.25,6.93,hors_arene
16.75,-18.25,6.93,hors_arene
17.25,-18.25,6.93,hors_arene
17.75,-18.25,6.93,hors_arene
18.25,-18.25,6.47,sous_dalle
18.25,-18.25,6.93,hors_arene
18.75,-18.25,6.47,sous_dalle
18.75,-18.25,6.93,hors_arene
19.25,-18.25,6.47,sous_dalle
19.25,-18.25,6.93,hors_arene
19.75,-18.25,6.47,sous_dalle
19.75,-18.25,6.93,hors_arene
20.25,-18.25,6.47,sous_dalle
20.25,-18.25,6.93,hors_arene
20.75,-18.25,6.47,sous_dalle
20.75,-18.25,6.93,hors_arene
21.25,-18.25,6.47,sous_dalle
21.25,-18.25,6.93,hors_arene
21.75,-18.25,6.47,sous_dalle
21.75,-18.25,6.93,hors_arene
22.25,-18.25,6.47,sous_dalle
22.25,-18.25,6.93,hors_arene
22.75,-18.25,6.47,sous_dalle
22.75,-18.25,6.93,hors_arene
23.25,-18.25,6.47,sous_dalle
23.25,-18.25,6.93,hors_arene
23.75,-18.25,6.47,sous_dalle
23.75,-18.25,6.93,hors_arene
24.25,-18.25,6.47,sous_dalle
24.25,-18.25,6.93,hors_arene
24.75,-18.25,6.47,sous_dalle
24.75,-18.25,6.93,hors_arene
25.25,-18.25,6.93,hors_arene
25.75,-18.25,6.93,hors_arene
26.25,-18.25,6.93,hors_arene
26.75,-18.25,6.93,hors_arene
27.25,-18.25,6.93,hors_arene
27.75,-18.25,6.93,hors_arene
28.25,-18.25,6.93,hors_arene
28.75,-18.25,6.93,hors_arene
29.75,-18.25,0.74,hauteur_libre
29.75,-18.25,1.94,hors_arene
-6.75,-17.75,6.93,hors_arene
-6.25,-17.75,6.93,hors_arene
-5.75,-17.75,6.93,hors_arene
-5.25,-17.75,6.93,hors_arene
-4.75,-17.75,6.93,hors_arene
-4.25,-17.75,6.93,hors_arene
-3.75,-17.75,6.93,hors_arene
-3.25,-17.75,6.93,hors_arene
-2.75,-17.75,6.93,hors_arene
-2.25,-17.75,6.93,hors_arene
-1.75,-17.75,6.93,hors_arene
-1.25,-17.75,6.93,hors_arene
-0.75,-17.75,6.93,hors_arene
-0.25,-17.75,6.93,hors_arene
0.25,-17.75,6.93,hors_arene
0.75,-17.75,6.93,hors_arene
1.25,-17.75,6.93,hors_arene
1.75,-17.75,6.93,hors_arene
2.25,-17.75,6.93,hors_arene
2.75,-17.75,6.93,hors_arene
3.25,-17.75,6.93,hors_arene
3.75,-17.75,6.93,hors_arene
4.25,-17.75,6.93,hors_arene
4.75,-17.75,6.93,hors_arene
5.25,-17.75,6.93,hors_arene
5.75,-17.75,6.93,hors_arene
6.25,-17.75,6.93,hors_arene
6.75,-17.75,6.93,hors_arene
7.25,-17.75,6.93,hors_arene
7.75,-17.75,6.93,hors_arene
8.25,-17.75,6.93,hors_arene
8.75,-17.75,6.93,hors_arene
9.25,-17.75,6.93,hors_arene
9.75,-17.75,6.93,hors_arene
10.25,-17.75,6.93,hors_arene
10.75,-17.75,6.93,hors_arene
11.25,-17.75,6.93,hauteur_libre
11.25,-17.75,7.90,hauteur_libre
11.25,-17.75,8.88,hors_arene
11.75,-17.75,6.93,hauteur_libre
11.75,-17.75,7.81,hauteur_libre
11.75,-17.75,8.97,hors_arene
12.25,-17.75,6.93,hors_arene
12.75,-17.75,6.93,hors_arene
13.25,-17.75,6.93,hors_arene
13.75,-17.75,6.93,hors_arene
14.25,-17.75,6.93,hors_arene
14.75,-17.75,6.93,hors_arene
15.25,-17.75,6.93,hors_arene
15.75,-17.75,6.93,hors_arene
16.25,-17.75,6.93,hors_arene
16.75,-17.75,6.93,hors_arene
17.25,-17.75,6.93,hors_arene
17.75,-17.75,6.93,hors_arene
18.25,-17.75,6.47,sous_dalle
18.25,-17.75,6.93,hors_arene
18.75,-17.75,6.47,sous_dalle
18.75,-17.75,6.93,hors_arene
19.25,-17.75,6.47,sous_dalle
19.25,-17.75,6.93,hors_arene
19.75,-17.75,6.47,sous_dalle
19.75,-17.75,6.93,hors_arene
20.25,-17.75,6.47,sous_dalle
20.25,-17.75,6.93,hors_arene
20.75,-17.75,6.47,sous_dalle
20.75,-17.75,6.93,hors_arene
21.25,-17.75,6.47,sous_dalle
21.25,-17.75,6.93,hors_arene
21.75,-17.75,6.47,sous_dalle
21.75,-17.75,6.93,hors_arene
22.25,-17.75,6.47,sous_dalle
22.25,-17.75,6.93,hors_arene
22.75,-17.75,6.47,sous_dalle
22.75,-17.75,6.93,hors_arene
23.25,-17.75,6.47,sous_dalle
23.25,-17.75,6.93,hors_arene
23.75,-17.75,6.47,sous_dalle
23.75,-17.75,6.93,hors_arene
24.25,-17.75,6.47,sous_dalle
24.25,-17.75,6.93,hors_arene
24.75,-17.75,6.47,sous_dalle
24.75,-17.75,6.93,hors_arene
25.25,-17.75,6.93,hors_arene
25.75,-17.75,6.93,hors_arene
26.25,-17.75,6.93,hors_arene
26.75,-17.75,6.93,hors_arene
27.25,-17.75,6.93,hors_arene
27.75,-17.75,6.93,hors_arene
28.25,-17.75,6.93,hors_arene
28.75,-17.75,6.93,hors_arene
29.75,-17.75,0.74,hauteur_libre
29.75,-17.75,1.94,hors_arene
-6.75,-17.25,6.93,hors_arene
-6.25,-17.25,6.93,hors_arene
-5.75,-17.25,6.93,hors_arene
-5.25,-17.25,6.93,hors_arene
-4.75,-17.25,6.93,hors_arene
-4.25,-17.25,6.93,hors_arene
-3.75,-17.25,6.93,hors_arene
-3.25,-17.25,6.93,hors_arene
-2.75,-17.25,6.93,hors_arene
-2.25,-17.25,6.93,hors_arene
-1.75,-17.25,6.93,hors_arene
-1.25,-17.25,6.93,hors_arene
-0.75,-17.25,6.93,hors_arene
-0.25,-17.25,6.93,hors_arene
0.25,-17.25,6.93,hors_arene
0.75,-17.25,6.93,hors_arene
1.25,-17.25,6.93,hors_arene
1.75,-17.25,6.93,hors_arene
2.25,-17.25,6.93,hors_arene
2.75,-17.25,6.93,hors_arene
3.25,-17.25,6.93,hors_arene
3.75,-17.25,6.93,hors_arene
4.25,-17.25,6.93,hors_arene
4.75,-17.25,6.93,hauteur_libre
5.25,-17.25,8.73,hors_arene
5.75,-17.25,8.73,hors_arene
6.25,-17.25,8.73,hors_arene
6.75,-17.25,8.73,hors_arene
7.25,-17.25,8.73,hors_arene
7.75,-17.25,8.73,hors_arene
8.25,-17.25,8.73,hors_arene
8.75,-17.25,8.73,hors_arene
9.25,-17.25,8.73,hors_arene
9.75,-17.25,8.73,hors_arene
10.25,-17.25,8.73,hors_arene
10.75,-17.25,7.74,hors_arene
11.25,-17.25,7.90,hauteur_libre
11.25,-17.25,8.88,hors_arene
11.75,-17.25,7.81,hauteur_libre
11.75,-17.25,8.97,hors_arene
12.25,-17.25,6.93,hors_arene
