x,y,z,motif
25.75,10.25,8.79,hors_arene
26.25,10.25,-2.28,sous_dalle
26.25,10.25,1.82,hauteur_libre
26.25,10.25,2.94,hauteur_libre
26.25,10.25,4.03,hauteur_libre
26.25,10.25,5.05,hauteur_libre
26.25,10.25,6.28,sous_dalle
26.25,10.25,6.54,hauteur_libre
26.25,10.25,7.29,hauteur_libre
26.25,10.25,8.31,sous_dalle
26.25,10.25,8.79,hors_arene
26.75,10.25,-2.28,sous_dalle
26.75,10.25,4.03,hauteur_libre
26.75,10.25,5.05,hauteur_libre
26.75,10.25,6.28,sous_dalle
26.75,10.25,6.54,hauteur_libre
26.75,10.25,7.29,hauteur_libre
26.75,10.25,8.31,sous_dalle
26.75,10.25,8.79,hauteur_libre
26.75,10.25,11.43,hors_arene
27.25,10.25,-2.28,sous_dalle
27.25,10.25,4.03,hauteur_libre
27.25,10.25,5.05,hauteur_libre
27.25,10.25,6.28,sous_dalle
27.25,10.25,6.54,hauteur_libre
27.25,10.25,7.29,hauteur_libre
27.25,10.25,8.31,sous_dalle
27.25,10.25,8.79,hors_arene
27.75,10.25,-2.28,sous_dalle
27.75,10.25,4.03,hauteur_libre
27.75,10.25,5.05,hauteur_libre
27.75,10.25,6.28,sous_dalle
27.75,10.25,6.54,hauteur_libre
27.75,10.25,7.29,hauteur_libre
27.75,10.25,8.31,sous_dalle
27.75,10.25,8.79,hors_arene
28.25,10.25,-2.28,sous_dalle
28.25,10.25,-1.96,hors_arene
28.75,10.25,-2.28,sous_dalle
28.75,10.25,-1.96,hors_arene
28.75,10.25,1.80,hors_arene
28.75,10.25,10.17,hors_arene
29.25,10.25,-2.28,sous_dalle
29.25,10.25,-1.96,hors_arene
29.25,10.25,1.80,hors_arene
29.25,10.25,10.17,hors_arene
29.75,10.25,-2.28,sous_dalle
29.75,10.25,-1.96,hors_arene
29.75,10.25,1.80,hors_arene
29.75,10.25,10.17,hors_arene
-24.75,10.75,-2.28,sous_dalle
-24.75,10.75,-1.96,hors_arene
-24.25,10.75,-2.28,sous_dalle
-24.25,10.75,-1.96,hors_arene
-23.75,10.75,-2.28,sous_dalle
-23.75,10.75,-1.96,hors_arene
-23.25,10.75,-2.28,sous_dalle
-23.25,10.75,-1.96,hors_arene
-22.75,10.75,-2.28,sous_dalle
-22.75,10.75,-1.96,hors_arene
-22.25,10.75,-2.28,sous_dalle
-21.75,10.75,-2.28,sous_dalle
-21.25,10.75,-2.28,sous_dalle
-20.75,10.75,-2.28,sous_dalle
-20.25,10.75,-2.28,sous_dalle
-19.75,10.75,-2.28,sous_dalle
-19.25,10.75,-2.28,sous_dalle
-18.75,10.75,-2.28,sous_dalle
-18.25,10.75,-2.28,sous_dalle
-17.75,10.75,-2.28,sous_dalle
-17.25,10.75,-2.28,sous_dalle
-16.75,10.75,-2.28,sous_dalle
-16.25,10.75,-2.28,sous_dalle
-15.75,10.75,-2.28,sous_dalle
-15.25,10.75,-2.28,sous_dalle
-14.75,10.75,-2.28,sous_dalle
-14.25,10.75,-2.28,sous_dalle
-13.75,10.75,-2.28,sous_dalle
-13.75,10.75,6.63,hauteur_libre
-13.75,10.75,7.81,hauteur_libre
-13.75,10.75,8.99,sous_dalle
-13.75,10.75,9.56,hors_arene
-13.25,10.75,-2.28,sous_dalle
-13.25,10.75,6.63,hauteur_libre
-13.25,10.75,7.81,hauteur_libre
-13.25,10.75,8.99,sous_dalle
-13.25,10.75,9.56,hors_arene
-12.75,10.75,-2.28,sous_dalle
-12.75,10.75,4.44,sous_dalle
-12.75,10.75,6.63,hauteur_libre
-12.75,10.75,7.81,hauteur_libre
-12.75,10.75,8.99,sous_dalle
-12.75,10.75,9.56,hors_arene
-12.25,10.75,-2.28,sous_dalle
-12.25,10.75,4.44,sous_dalle
-12.25,10.75,6.63,sous_dalle
-12.25,10.75,7.25,sous_dalle
-12.25,10.75,7.81,hauteur_libre
-12.25,10.75,8.99,sous_dalle
-12.25,10.75,9.56,hors_arene
-11.75,10.75,-2.28,sous_dalle
-11.75,10.75,1.62,hauteur_libre
-11.75,10.75,2.39,hauteur_libre
-11.75,10.75,4.44,hauteur_libre
-11.75,10.75,5.36,hauteur_libre
-11.75,10.75,6.63,sous_dalle
-11.75,10.75,6.97,sous_dalle
-11.75,10.75,7.53,sous_dalle
-11.75,10.75,7.81,hauteur_libre
-11.75,10.75,8.99,sous_dalle
-11.75,10.75,9.56,hauteur_libre
-11.25,10.75,-2.28,sous_dalle
-11.25,10.75,1.62,hauteur_libre
-11.25,10.75,6.63,sous_dalle
-11.25,10.75,7.19,sous_dalle
-11.25,10.75,7.53,sous_dalle
-11.25,10.75,7.81,sous_dalle
-11.25,10.75,8.37,sous_dalle
-11.25,10.75,8.99,sous_dalle
-11.25,10.75,9.56,hors_arene
-10.75,10.75,-2.28,sous_dalle
-10.75,10.75,1.62,hauteur_libre
-10.75,10.75,6.46,hauteur_libre
-10.75,10.75,7.64,hauteur_libre
-10.75,10.75,8.47,hors_arene
-10.25,10.75,-2.28,sous_dalle
-10.25,10.75,1.62,hauteur_libre
-10.25,10.75,4.18,sous_dalle
-10.25,10.75,6.46,hauteur_libre
-10.25,10.75,7.57,hauteur_libre
-10.25,10.75,8.52,hors_arene
-9.75,10.75,-2.28,sous_dalle
-9.75,10.75,1.62,hauteur_libre
-9.75,10.75,7.66,hauteur_libre
-9.75,10.75,8.49,hors_arene
-9.25,10.75,-2.28,sous_dalle
-9.25,10.75,1.62,hauteur_libre
-9.25,10.75,7.53,hors_arene
-8.75,10.75,-2.28,sous_dalle
-8.75,10.75,1.62,hauteur_libre
-8.75,10.75,7.53,hors_arene
-8.25,10.75,-2.28,sous_dalle
-8.25,10.75,6.72,sous_dalle
-8.25,10.75,7.08,sous_dalle
-8.25,10.75,7.56,hors_arene
-7.75,10.75,-2.28,sous_dalle
-7.25,10.75,-2.28,sous_dalle
-6.75,10.75,-2.28,sous_dalle
-6.25,10.75,-2.28,sous_dalle
-5.75,10.75,-2.28,sous_dalle
-5.25,10.75,-2.28,sous_dalle
-4.75,10.75,-2.28,sous_dalle
-4.25,10.75,-2.28,sous_dalle
-3.75,10.75,-2.28,sous_dalle
-3.25,10.75,-2.28,sous_dalle
-2.75,10.75,-2.28,sous_dalle
-2.25,10.75,-2.28,sous_dalle
-1.75,10.75,-2.28,sous_dalle
-1.75,10.75,5.72,hauteur_libre
-1.75,10.75,7.30,hauteur_libre
-1.25,10.75,-2.28,sous_dalle
-1.25,10.75,4.79,hauteur_libre
-1.25,10.75,12.44,hors_arene
-0.75,10.75,-2.28,sous_dalle
-0.75,10.75,1.01,hauteur_libre
-0.75,10.75,4.79,hauteur_libre
-0.75,10.75,12.44,hors_arene
-0.25,10.75,-2.28,sous_dalle
-0.25,10.75,4.79,hauteur_libre
-0.25,10.75,12.44,hors_arene
0.25,10.75,-2.28,sous_dalle
0.25,10.75,4.79,hauteur_libre
0.25,10.75,12.44,hors_arene
0.75,10.75,-2.28,sous_dalle
0.75,10.75,4.79,hauteur_libre
0.75,10.75,12.44,hors_arene
1.25,10.75,-2.28,sous_dalle
1.25,10.75,4.79,hauteur_libre
1.25,10.75,12.44,hors_arene
1.75,10.75,-2.28,sous_dalle
1.75,10.75,1.01,hauteur_libre
1.75,10.75,2.69,hauteur_libre
1.75,10.75,4.79,hauteur_libre
1.75,10.75,12.44,hors_arene
2.25,10.75,-2.28,sous_dalle
2.25,10.75,1.01,hauteur_libre
2.25,10.75,2.25,sous_dalle
2.25,10.75,4.50,hauteur_libre
2.25,10.75,5.32,sous_dalle
2.25,10.75,7.30,hauteur_libre
2.75,10.75,-2.28,sous_dalle
2.75,10.75,7.20,hors_arene
3.25,10.75,-2.28,sous_dalle
3.75,10.75,-2.28,sous_dalle
4.25,10.75,-2.28,sous_dalle
4.75,10.75,-2.28,sous_dalle
4.75,10.75,1.01,hauteur_libre
5.25,10.75,-2.28,sous_dalle
5.25,10.75,1.01,sous_dalle
5.25,10.75,1.43,sous_dalle
5.75,10.75,-2.28,sous_dalle
5.75,10.75,1.01,sous_dalle
5.75,10.75,1.42,hauteur_libre
6.25,10.75,-2.28,sous_dalle
6.75,10.75,-2.28,sous_dalle
7.25,10.75,-2.28,sous_dalle
7.75,10.75,-2.28,sous_dalle
8.25,10.75,-2.28,sous_dalle
8.25,10.75,3.32,sous_dalle
8.75,10.75,-2.28,sous_dalle
8.75,10.75,6.24,hauteur_libre
8.75,10.75,7.31,sous_dalle
8.75,10.75,7.87,sous_dalle
8.75,10.75,8.71,hauteur_libre
9.25,10.75,-2.28,sous_dalle
9.25,10.75,6.24,hauteur_libre
9.25,10.75,7.31,sous_dalle
9.25,10.75,7.87,sous_dalle
9.25,10.75,8.67,hauteur_libre
9.25,10.75,9.58,hors_arene
9.75,10.75,-2.28,sous_dalle
9.75,10.75,6.24,hauteur_libre
9.75,10.75,7.31,sous_dalle
9.75,10.75,7.87,sous_dalle
9.75,10.75,8.67,hors_arene
10.25,10.75,-2.28,sous_dalle
10.25,10.75,1.58,hauteur_libre
10.25,10.75,2.61,sous_dalle
10.25,10.75,8.88,hors_arene
10.75,10.75,-2.28,sous_dalle
10.75,10.75,2.59,hauteur_libre
10.75,10.75,8.88,hors_arene
11.25,10.75,-2.28,sous_dalle
11.25,10.75,2.59,hauteur_libre
11.25,10.75,8.88,hors_arene
11.75,10.75,-2.28,sous_dalle
11.75,10.75,2.59,hauteur_libre
11.75,10.75,8.88,hors_arene
12.25,10.75,-2.28,sous_dalle
12.25,10.75,1.20,hauteur_libre
12.25,10.75,2.59,hauteur_libre
12.25,10.75,8.88,hors_arene
12.75,10.75,-2.28,sous_dalle
12.75,10.75,1.20,hauteur_libre
12.75,10.75,2.59,sous_dalle
12.75,10.75,3.24,sous_dalle
12.75,10.75,8.88,hors_arene
13.25,10.75,-2.28,sous_dalle
13.25,10.75,6.24,hauteur_libre
13.25,10.75,7.31,sous_dalle
13.25,10.75,7.87,sous_dalle
13.25,10.75,8.67,hors_arene
13.75,10.75,-2.28,sous_dalle
13.75,10.75,6.24,hauteur_libre
13.75,10.75,7.31,sous_dalle
13.75,10.75,7.87,sous_dalle
13.75,10.75,8.67,hors_arene
14.25,10.75,-2.28,sous_dalle
14.25,10.75,1.28,hauteur_libre
14.25,10.75,3.57,hauteur_libre
14.25,10.75,6.24,hauteur_libre
14.25,10.75,7.31,sous_dalle
14.25,10.75,7.87,sous_dalle
14.25,10.75,8.71,hors_arene
14.75,10.75,-2.28,sous_dalle
14.75,10.75,4.58,sous_dalle
14.75,10.75,5.23,sous_dalle
14.75,10.75,6.18,sous_dalle
14.75,10.75,6.83,sous_dalle
14.75,10.75,7.78,sous_dalle
14.75,10.75,8.36,hors_arene
15.25,10.75,-2.28,sous_dalle
15.25,10.75,4.58,sous_dalle
15.25,10.75,5.23,sous_dalle
15.25,10.75,6.18,sous_dalle
15.25,10.75,6.83,sous_dalle
15.25,10.75,7.78,sous_dalle
15.25,10.75,8.36,hors_arene
15.75,10.75,-2.28,sous_dalle
15.75,10.75,4.58,sous_dalle
15.75,10.75,4.98,hauteur_libre
15.75,10.75,6.18,sous_dalle
15.75,10.75,6.58,hauteur_libre
15.75,10.75,7.78,sous_dalle
15.75,10.75,8.36,hors_arene
16.25,10.75,-2.28,sous_dalle
16.25,10.75,3.69,sous_dalle
16.25,10.75,4.58,sous_dalle
16.25,10.75,5.23,sous_dalle
16.25,10.75,6.18,sous_dalle
16.25,10.75,6.83,sous_dalle
16.25,10.75,7.78,sous_dalle
16.25,10.75,8.36,hors_arene
16.75,10.75,-2.28,sous_dalle
16.75,10.75,3.97,hauteur_libre
16.75,10.75,5.01,hauteur_libre
16.75,10.75,6.06,sous_dalle
16.75,10.75,6.56,hors_arene
17.25,10.75,-2.28,sous_dalle
17.25,10.75,3.97,hauteur_libre
17.25,10.75,5.01,hauteur_libre
17.25,10.75,6.06,sous_dalle
17.25,10.75,6.56,hors_arene
17.75,10.75,-2.28,sous_dalle
17.75,10.75,3.97,sous_dalle
17.75,10.75,4.37,sous_dalle
17.75,10.75,5.01,hauteur_libre
17.75,10.75,6.06,sous_dalle
17.75,10.75,6.56,hors_arene
18.25,10.75,-2.28,sous_dalle
18.25,10.75,3.97,sous_dalle
18.25,10.75,4.37,sous_dalle
18.25,10.75,5.01,hauteur_libre
18.25,10.75,6.06,sous_dalle
18.25,10.75,6.56,hauteur_libre
18.75,10.75,-2.28,sous_dalle
18.75,10.75,3.97,sous_dalle
18.75,10.75,4.37,sous_dalle
18.75,10.75,5.01,hauteur_libre
18.75,10.75,6.06,sous_dalle
18.75,10.75,6.56,hors_arene
19.25,10.75,-2.28,sous_dalle
19.25,10.75,3.97,sous_dalle
19.25,10.75,4.37,sous_dalle
19.25,10.75,5.01,hauteur_libre
19.25,10.75,6.06,sous_dalle
19.25,10.75,6.56,hauteur_libre
19.75,10.75,-2.28,sous_dalle
19.75,10.75,3.97,sous_dalle
19.75,10.75,4.37,sous_dalle
19.75,10.75,5.01,hauteur_libre
19.75,10.75,6.06,sous_dalle
19.75,10.75,6.56,hauteur_libre
19.75,10.75,7.96,sous_dalle
19.75,10.75,8.50,hauteur_libre
20.25,10.75,-2.28,sous_dalle
20.25,10.75,3.97,sous_dalle
20.25,10.75,4.37,sous_dalle
20.25,10.75,5.01,hauteur_libre
20.25,10.75,6.06,sous_dalle
20.25,10.75,6.56,hauteur_libre
20.75,10.75,-2.28,sous_dalle
20.75,10.75,3.61,sous_dalle
20.75,10.75,3.97,sous_dalle
20.75,10.75,4.37,sous_dalle
20.75,10.75,5.01,hauteur_libre
20.75,10.75,6.28,sous_dalle
20.75,10.75,6.56,sous_dalle
20.75,10.75,7.29,hauteur_libre
20.75,10.75,8.31,sous_dalle
20.75,10.75,8.79,hors_arene
21.25,10.75,-2.28,sous_dalle
21.25,10.75,3.97,sous_dalle
21.25,10.75,4.37,sous_dalle
21.25,10.75,5.01,hauteur_libre
21.25,10.75,6.28,sous_dalle
21.25,10.75,6.56,sous_dalle
21.25,10.75,7.29,hauteur_libre
21.25,10.75,8.31,sous_dalle
21.25,10.75,8.79,hors_arene
21.75,10.75,-2.28,sous_dalle
21.75,10.75,1.81,hauteur_libre
21.75,10.75,2.80,sous_dalle
21.75,10.75,3.06,hauteur_libre
21.75,10.75,3.97,hauteur_libre
21.75,10.75,5.01,hauteur_libre
21.75,10.75,6.28,sous_dalle
21.75,10.75,6.56,sous_dalle
21.75,10.75,7.29,hauteur_libre
21.75,10.75,8.31,sous_dalle
21.75,10.75,8.79,hors_arene
22.25,10.75,-2.28,sous_dalle
22.25,10.75,1.82,hauteur_libre
22.25,10.75,4.09,hauteur_libre
22.25,10.75,5.01,hauteur_libre
22.25,10.75,6.28,sous_dalle
22.25,10.75,6.56,sous_dalle
22.25,10.75,7.29,hauteur_libre
22.25,10.75,8.31,sous_dalle
22.25,10.75,8.79,hors_arene
22.75,10.75,-2.28,sous_dalle
22.75,10.75,2.13,sous_dalle
22.75,10.75,6.28,hauteur_libre
22.75,10.75,7.29,hauteur_libre
22.75,10.75,8.31,sous_dalle
22.75,10.75,8.79,hors_arene
23.25,10.75,-2.28,sous_dalle
23.25,10.75,6.28,hauteur_libre
23.25,10.75,7.29,hauteur_libre
23.25,10.75,8.31,sous_dalle
23.25,10.75,8.79,hors_arene
23.75,10.75,-2.28,sous_dalle
23.75,10.75,6.28,hauteur_libre
23.75,10.75,7.29,hauteur_libre
23.75,10.75,8.31,sous_dalle
23.75,10.75,8.79,hors_arene
24.25,10.75,-2.28,sous_dalle
24.25,10.75,3.60,sous_dalle
24.25,10.75,6.28,hauteur_libre
24.25,10.75,7.29,hauteur_libre
24.25,10.75,8.31,sous_dalle
24.25,10.75,8.79,hors_arene
24.75,10.75,-2.28,sous_dalle
24.75,10.75,1.84,hauteur_libre
24.75,10.75,6.28,hauteur_libre
24.75,10.75,7.29,hauteur_libre
24.75,10.75,8.31,sous_dalle
24.75,10.75,8.79,hauteur_libre
25.25,10.75,-2.28,sous_dalle
25.25,10.75,1.84,hauteur_libre
25.25,10.75,4.31,hauteur_libre
25.25,10.75,6.28,hauteur_libre
25.25,10.75,7.29,hauteur_libre
25.25,10.75,8.31,sous_dalle
25.25,10.75,8.79,hauteur_libre
25.25,10.75,11.38,hors_arene
25.75,10.75,-2.28,sous_dalle
25.75,10.75,1.82,hauteur_libre
25.75,10.75,4.27,hauteur_libre
25.75,10.75,5.16,hauteur_libre
25.75,10.75,6.28,hauteur_libre
25.75,10.75,7.29,hauteur_libre
25.75,10.75,8.31,sous_dalle
25.75,10.75,8.79,hors_arene
26.25,10.75,-2.28,sous_dalle
26.25,10.75,1.82,hauteur_libre
26.25,10.75,2.94,hauteur_libre
26.25,10.75,6.28,hauteur_libre
26.25,10.75,7.29,hauteur_libre
26.25,10.75,8.31,sous_dalle
26.25,10.75,8.79,hors_arene
26.75,10.75,-2.28,sous_dalle
26.75,10.75,6.28,hauteur_libre
26.75,10.75,7.29,hauteur_libre
26.75,10.75,8.31,sous_dalle
26.75,10.75,8.79,hauteur_libre
26.75,10.75,11.43,hors_arene
27.25,10.75,-2.28,sous_dalle
27.25,10.75,6.28,hauteur_libre
27.25,10.75,7.29,hauteur_libre
27.25,10.75,8.31,sous_dalle
27.25,10.75,8.79,hors_arene
27.75,10.75,-2.28,sous_dalle
27.75,10.75,6.28,hauteur_libre
27.75,10.75,7.29,hauteur_libre
27.75,10.75,8.31,sous_dalle
27.75,10.75,8.79,hors_arene
28.25,10.75,-2.28,sous_dalle
28.25,10.75,-1.96,hors_arene
28.75,10.75,-2.28,sous_dalle
28.75,10.75,-1.96,hors_arene
28.75,10.75,1.80,hors_arene
28.75,10.75,10.17,hors_arene
29.25,10.75,-2.28,sous_dalle
29.25,10.75,-1.96,hors_arene
29.25,10.75,1.80,hors_arene
29.25,10.75,10.17,hors_arene
29.75,10.75,-2.28,sous_dalle
29.75,10.75,-1.96,hors_arene
29.75,10.75,1.80,hors_arene
29.75,10.75,10.17,hors_arene
-24.75,11.25,-2.28,sous_dalle
-24.75,11.25,-1.96,hors_arene
-24.25,11.25,-2.28,sous_dalle
-24.25,11.25,-1.96,hors_arene
-23.75,11.25,-2.28,sous_dalle
-23.75,11.25,-1.96,hors_arene
-23.25,11.25,-2.28,sous_dalle
-23.25,11.25,-1.96,hors_arene
-22.75,11.25,-2.28,sous_dalle
-22.75,11.25,-1.96,hors_arene
-22.25,11.25,-2.28,sous_dalle
-21.75,11.25,-2.28,sous_dalle
-21.25,11.25,-2.28,sous_dalle
-20.75,11.25,-2.28,sous_dalle
-20.25,11.25,-2.28,sous_dalle
-19.75,11.25,-2.28,sous_dalle
-19.25,11.25,-2.28,sous_dalle
-18.75,11.25,-2.28,sous_dalle
-18.25,11.25,-2.28,sous_dalle
-17.75,11.25,-2.28,sous_dalle
-17.25,11.25,-2.28,sous_dalle
-16.75,11.25,-2.28,sous_dalle
-16.25,11.25,-2.28,sous_dalle
-15.75,11.25,-2.28,sous_dalle
-15.25,11.25,-2.28,sous_dalle
-14.75,11.25,-2.28,sous_dalle
-14.25,11.25,-2.28,sous_dalle
-13.75,11.25,-2.28,sous_dalle
-13.75,11.25,6.63,hauteur_libre
-13.75,11.25,7.81,hauteur_libre
-13.75,11.25,8.99,sous_dalle
-13.75,11.25,9.56,hors_arene
-13.25,11.25,-2.28,sous_dalle
-13.25,11.25,6.63,hauteur_libre
-13.25,11.25,7.81,hauteur_libre
-13.25,11.25,8.99,sous_dalle
-13.25,11.25,9.56,hors_arene
-12.75,11.25,-2.28,sous_dalle
-12.75,11.25,6.63,hauteur_libre
-12.75,11.25,7.81,hauteur_libre
-12.75,11.25,8.99,sous_dalle
-12.75,11.25,9.56,hauteur_libre
-12.25,11.25,-2.28,sous_dalle
-12.25,11.25,6.63,sous_dalle
-12.25,11.25,7.25,sous_dalle
-12.25,11.25,7.81,hauteur_libre
-12.25,11.25,8.99,sous_dalle
-12.25,11.25,9.73,sous_dalle
-12.25,11.25,9.99,hauteur_libre
-11.75,11.25,-2.28,sous_dalle
-11.75,11.25,1.62,hauteur_libre
-11.75,11.25,2.39,hauteur_libre
-11.75,11.25,5.36,hauteur_libre
-11.75,11.25,6.63,sous_dalle
-11.75,11.25,6.97,sous_dalle
-11.75,11.25,7.53,sous_dalle
-11.75,11.25,7.81,hauteur_libre
-11.75,11.25,8.99,sous_dalle
-11.75,11.25,9.56,hauteur_libre
-11.25,11.25,-2.28,sous_dalle
-11.25,11.25,1.62,hauteur_libre
-11.25,11.25,6.63,sous_dalle
-11.25,11.25,7.19,sous_dalle
-11.25,11.25,7.53,sous_dalle
-11.25,11.25,7.81,sous_dalle
-11.25,11.25,8.37,sous_dalle
-11.25,11.25,8.99,sous_dalle
-11.25,11.25,9.56,hors_arene
-10.75,11.25,-2.28,sous_dalle
-10.75,11.25,1.62,hauteur_libre
-10.75,11.25,6.46,hauteur_libre
-10.75,11.25,7.57,hauteur_libre
-10.25,11.25,-2.28,sous_dalle
-10.25,11.25,1.62,hauteur_libre
-10.25,11.25,6.46,hauteur_libre
-10.25,11.25,7.57,hauteur_libre
-10.25,11.25,8.50,hors_arene
-9.75,11.25,-2.28,sous_dalle
-9.75,11.25,1.62,hauteur_libre
-9.75,11.25,6.46,hauteur_libre
-9.75,11.25,7.66,hauteur_libre
-9.25,11.25,-2.28,sous_dalle
-9.25,11.25,1.62,hauteur_libre
-9.25,11.25,7.53,hors_arene
-8.75,11.25,-2.28,sous_dalle
-8.75,11.25,1.62,hauteur_libre
-8.75,11.25,7.53,hors_arene
-8.25,11.25,-2.28,sous_dalle
-8.25,11.25,7.08,sous_dalle
-8.25,11.25,7.56,hors_arene
-7.75,11.25,-2.28,sous_dalle
-7.25,11.25,-2.28,sous_dalle
-6.75,11.25,-2.28,sous_dalle
-6.25,11.25,-2.28,sous_dalle
-5.75,11.25,-2.28,sous_dalle
-5.25,11.25,-2.28,sous_dalle
-4.75,11.25,-2.28,sous_dalle
-4.25,11.25,-2.28,sous_dalle
-3.75,11.25,-2.28,sous_dalle
-3.25,11.25,-2.28,sous_dalle
-2.75,11.25,-2.28,sous_dalle
-2.25,11.25,-2.28,sous_dalle
-1.75,11.25,-2.28,sous_dalle
-1.75,11.25,5.79,hauteur_libre
-1.75,11.25,7.30,hauteur_libre
-1.25,11.25,-2.28,sous_dalle
-1.25,11.25,12.44,hors_arene
-0.75,11.25,-2.28,sous_dalle
-0.75,11.25,1.01,hauteur_libre
-0.75,11.25,12.44,hors_arene
-0.25,11.25,-2.28,sous_dalle
-0.25,11.25,12.44,hors_arene
0.25,11.25,-2.28,sous_dalle
0.25,11.25,12.44,hors_arene
0.75,11.25,-2.28,sous_dalle
0.75,11.25,12.44,hors_arene
1.25,11.25,-2.28,sous_dalle
1.25,11.25,12.44,hors_arene
1.75,11.25,-2.28,sous_dalle
1.75,11.25,2.69,hauteur_libre
1.75,11.25,12.44,hors_arene
2.25,11.25,-2.28,sous_dalle
2.25,11.25,4.50,sous_dalle
2.25,11.25,5.18,sous_dalle
2.25,11.25,5.87,hauteur_libre
2.25,11.25,7.30,hauteur_libre
2.75,11.25,-2.28,sous_dalle
2.75,11.25,7.20,hors_arene
3.25,11.25,-2.28,sous_dalle
3.75,11.25,-2.28,sous_dalle
4.25,11.25,-2.28,sous_dalle
4.75,11.25,-2.28,sous_dalle
5.25,11.25,-2.28,sous_dalle
5.75,11.25,-2.28,sous_dalle
6.25,11.25,-2.28,sous_dalle
6.75,11.25,-2.28,sous_dalle
7.25,11.25,-2.28,sous_dalle
7.75,11.25,-2.28,sous_dalle
8.25,11.25,-2.28,sous_dalle
8.25,11.25,3.32,sous_dalle
8.75,11.25,-2.28,sous_dalle
8.75,11.25,1.01,hauteur_libre
8.75,11.25,2.59,hauteur_libre
8.75,11.25,3.45,hauteur_libre
8.75,11.25,8.71,hauteur_libre
9.25,11.25,-2.28,sous_dalle
9.25,11.25,8.67,hauteur_libre
9.75,11.25,-2.28,sous_dalle
9.75,11.25,8.67,hors_arene
10.25,11.25,-2.28,sous_dalle
10.25,11.25,1.46,hauteur_libre
10.25,11.25,2.61,sous_dalle
10.25,11.25,8.88,hors_arene
10.75,11.25,-2.28,sous_dalle
10.75,11.25,2.59,hauteur_libre
10.75,11.25,8.88,hors_arene
11.25,11.25,-2.28,sous_dalle
11.25,11.25,2.59,hauteur_libre
11.25,11.25,8.88,hors_arene
11.75,11.25,-2.28,sous_dalle
11.75,11.25,2.59,hauteur_libre
11.75,11.25,8.88,hors_arene
12.25,11.25,-2.28,sous_dalle
12.25,11.25,2.59,hauteur_libre
12.25,11.25,8.88,hors_arene
12.75,11.25,-2.28,sous_dalle
12.75,11.25,1.20,sous_dalle
12.75,11.25,1.57,hauteur_libre
12.75,11.25,2.59,sous_dalle
12.75,11.25,3.24,sous_dalle
12.75,11.25,8.88,hors_arene
13.25,11.25,-2.28,sous_dalle
13.25,11.25,8.67,hors_arene
13.75,11.25,-2.28,sous_dalle
13.75,11.25,8.67,hors_arene
14.25,11.25,-2.28,sous_dalle
14.25,11.25,1.21,hauteur_libre
14.25,11.25,3.57,hauteur_libre
14.25,11.25,8.71,hors_arene
14.75,11.25,-2.28,sous_dalle
14.75,11.25,4.85,hauteur_libre
14.75,11.25,8.35,hors_arene
15.25,11.25,-2.28,sous_dalle
15.25,11.25,4.85,hauteur_libre
15.25,11.25,8.35,hors_arene
15.75,11.25,-2.28,sous_dalle
15.75,11.25,8.35,hors_arene
16.25,11.25,-2.28,sous_dalle
16.25,11.25,4.24,hauteur_libre
16.25,11.25,5.31,hauteur_libre
16.25,11.25,8.35,hors_arene
16.75,11.25,-2.28,sous_dalle
16.75,11.25,3.97,sous_dalle
16.75,11.25,4.34,sous_dalle
16.75,11.25,5.31,hauteur_libre
16.75,11.25,6.06,sous_dalle
16.75,11.25,6.56,hors_arene
17.25,11.25,-2.28,sous_dalle
17.25,11.25,3.97,sous_dalle
17.25,11.25,4.34,sous_dalle
17.25,11.25,5.31,hauteur_libre
17.25,11.25,6.06,sous_dalle
17.25,11.25,6.56,hors_arene
17.75,11.25,-2.28,sous_dalle
17.75,11.25,3.97,sous_dalle
17.75,11.25,4.37,sous_dalle
17.75,11.25,5.31,sous_dalle
17.75,11.25,6.06,sous_dalle
17.75,11.25,6.56,hors_arene
18.25,11.25,-2.28,sous_dalle
18.25,11.25,3.97,sous_dalle
18.25,11.25,4.37,sous_dalle
18.25,11.25,5.31,hauteur_libre
18.25,11.25,6.06,sous_dalle
18.25,11.25,6.56,hauteur_libre
18.25,11.25,7.50,sous_dalle
18.25,11.25,7.76,hors_arene
18.75,11.25,-2.28,sous_dalle
18.75,11.25,3.97,sous_dalle
18.75,11.25,4.37,sous_dalle
18.75,11.25,5.31,hauteur_libre
18.75,11.25,6.06,sous_dalle
18.75,11.25,6.56,sous_dalle
18.75,11.25,7.33,sous_dalle
18.75,11.25,8.31,sous_dalle
18.75,11.25,9.11,hauteur_libre
19.25,11.25,-2.28,sous_dalle
19.25,11.25,3.97,sous_dalle
19.25,11.25,4.37,sous_dalle
19.25,11.25,5.31,hauteur_libre
19.25,11.25,6.06,sous_dalle
19.25,11.25,6.56,hors_arene
19.75,11.25,-2.28,sous_dalle
19.75,11.25,3.97,sous_dalle
19.75,11.25,4.37,sous_dalle
19.75,11.25,5.31,hauteur_libre
19.75,11.25,6.06,sous_dalle
19.75,11.25,6.56,hors_arene
20.25,11.25,-2.28,sous_dalle
20.25,11.25,3.61,sous_dalle
20.25,11.25,3.97,sous_dalle
20.25,11.25,4.37,sous_dalle
20.25,11.25,5.31,hauteur_libre
20.25,11.25,6.06,sous_dalle
20.25,11.25,6.56,hors_arene
20.75,11.25,-2.28,sous_dalle
20.75,11.25,3.97,sous_dalle
